symbol,name,publish_date,org,rating_value,last_rating_value,rating_name,eps_this,eps_next,industry
300570,太辰光,2025-10-29,群益证券,1.0,,持有,3.44,5.05,通信设备
001286,陕西能源,2025-10-29,信达证券,3.0,3.0,买入,0.96,1.06,电力
601058,赛轮轮胎,2025-10-29,信达证券,3.0,3.0,买入,1.46,1.77,汽车零部件
601318,中国平安,2025-10-29,东吴证券,3.0,3.0,买入,8.64,9.79,保险Ⅱ
603986,兆易创新,2025-10-29,中航证券,3.0,3.0,买入,3.13,3.83,半导体
002216,三全食品,2025-10-29,华鑫证券,3.0,3.0,买入,0.66,0.73,食品加工
300761,立华股份,2025-10-29,华安证券,3.0,3.0,买入,1.85,1.99,养殖业
300443,金雷股份,2025-10-29,国金证券,3.0,3.0,买入,1.765,2.13,风电设备
688439,振华风光,2025-10-29,国金证券,3.0,3.0,买入,2.373,3.382,军工电子Ⅱ
300751,迈为股份,2025-10-29,国金证券,3.0,3.0,买入,2.529,2.958,光伏设备
603713,密尔克卫,2025-10-29,国金证券,3.0,3.0,买入,5.014,6.022,物流
603031,安孚科技,2025-10-29,国金证券,3.0,3.0,买入,1.734,1.853,电池
002249,大洋电机,2025-10-29,国金证券,3.0,3.0,买入,0.561,0.669,电机Ⅱ
002129,TCL中环,2025-10-29,国金证券,2.0,2.0,增持,0.302,0.659,光伏设备
688698,伟创电气,2025-10-29,民生证券,3.0,3.0,买入,1.51,1.84,自动化设备
300623,捷捷微电,2025-10-29,中邮证券,3.0,3.0,买入,0.87,1.2,半导体
688499,利元亨,2025-10-29,中邮证券,2.0,,增持,0.96,1.25,电池
600419,天润乳业,2025-10-29,西南证券,,,,0.38,0.47,饮料乳品
603486,科沃斯,2025-10-29,太平洋,3.0,3.0,买入,4.18,5.05,小家电
603529,爱玛科技,2025-10-29,太平洋,3.0,3.0,买入,3.28,3.97,摩托车及其他
688636,智明达,2025-10-29,太平洋,3.0,3.0,买入,0.89,1.11,军工电子Ⅱ
600600,青岛啤酒,2025-10-29,万联证券,2.0,2.0,增持,3.83,4.14,非白酒
603919,金徽酒,2025-10-29,开源证券,2.0,2.0,增持,0.82,0.89,白酒Ⅱ
300957,贝泰妮,2025-10-29,开源证券,3.0,3.0,买入,1.4,1.62,化妆品
600223,福瑞达,2025-10-29,开源证券,3.0,3.0,买入,0.28,0.32,化妆品
002532,天山铝业,2025-10-29,开源证券,3.0,3.0,买入,1.27,1.5,工业金属
003010,若羽臣,2025-10-29,信达证券,3.0,3.0,买入,0.84,1.14,互联网电商
605009,豪悦护理,2025-10-29,信达证券,,,,1.9,2.33,个护用品
600970,中材国际,2025-10-29,华龙证券,3.0,3.0,买入,1.24,1.31,专业工程
600763,通策医疗,2025-10-29,国金证券,2.0,2.0,增持,1.243,1.322,医疗服务
603061,金海通,2025-10-29,国金证券,3.0,3.0,买入,4.3,5.566,半导体
601058,赛轮轮胎,2025-10-29,国金证券,3.0,3.0,买入,1.354,1.529,汽车零部件
300274,阳光电源,2025-10-29,国金证券,3.0,3.0,买入,8.72,10.4,光伏设备
300861,美畅股份,2025-10-29,国金证券,3.0,3.0,买入,0.522,0.657,通用设备
300567,精测电子,2025-10-29,国金证券,3.0,3.0,买入,1.186,1.905,通用设备
603288,海天味业,2025-10-29,国金证券,3.0,3.0,买入,1.349,1.489,调味发酵品Ⅱ
301187,欧圣电气,2025-10-29,国金证券,3.0,3.0,买入,1.232,1.813,小家电
301421,波长光电,2025-10-29,国金证券,3.0,3.0,买入,0.564,0.824,光学光电子
001228,永泰运,2025-10-29,国金证券,3.0,3.0,买入,1.925,2.556,物流
600486,扬农化工,2025-10-29,国金证券,3.0,3.0,买入,3.644,3.942,农化制品
002078,太阳纸业,2025-10-29,国金证券,3.0,3.0,买入,1.373,1.599,造纸
603986,兆易创新,2025-10-29,国金证券,3.0,3.0,买入,3.481,4.517,半导体
603416,信捷电气,2025-10-29,国金证券,3.0,3.0,买入,2.07,2.487,自动化设备
301628,强达电路,2025-10-29,国元证券,1.0,1.0,持有,2.14,2.47,元件
600761,安徽合力,2025-10-29,东吴证券,3.0,3.0,买入,1.7,1.84,工程机械
300724,捷佳伟创,2025-10-29,东吴证券,2.0,2.0,增持,4.35,3.25,光伏设备
002906,华阳集团,2025-10-29,东海证券,3.0,3.0,买入,2.01,2.4,汽车零部件
002993,奥海科技,2025-10-29,民生证券,3.0,3.0,买入,2.9,3.85,消费电子
920924,广脉科技,2025-10-29,东吴证券,3.0,3.0,买入,0.39,0.56,通信服务
920690,捷众科技,2025-10-29,东吴证券,3.0,3.0,买入,1.55,1.94,汽车零部件
300458,全志科技,2025-10-29,民生证券,3.0,3.0,买入,0.6,0.81,半导体
601100,恒立液压,2025-10-29,东海证券,3.0,3.0,买入,2.35,2.65,工程机械
600346,恒力石化,2025-10-29,东海证券,3.0,3.0,买入,1.56,1.81,炼化及贸易
689009,九号公司,2025-10-29,交银国际证券,3.0,3.0,买入,3.478,4.215,摩托车及其他
605090,九丰能源,2025-10-28,东吴证券,3.0,3.0,买入,2.59,3.07,燃气Ⅱ
603871,嘉友国际,2025-10-28,民生证券,3.0,3.0,买入,1.05,1.24,物流
300820,英杰电气,2025-10-28,东吴证券,2.0,2.0,增持,1.71,2.16,其他电源设备Ⅱ
000733,振华科技,2025-10-28,东吴证券,3.0,3.0,买入,2.26,2.61,军工电子Ⅱ
300699,光威复材,2025-10-28,东吴证券,3.0,3.0,买入,1.29,1.55,航空装备Ⅱ
603786,科博达,2025-10-28,民生证券,3.0,3.0,买入,3.1,4.12,汽车零部件
300124,汇川技术,2025-10-28,民生证券,3.0,3.0,买入,2.51,2.92,自动化设备
688006,杭可科技,2025-10-28,东吴证券,3.0,3.0,买入,1.22,1.46,电池
600361,创新新材,2025-10-28,民生证券,3.0,3.0,买入,0.26,0.42,工业金属
300260,新莱应材,2025-10-28,东吴证券,2.0,2.0,增持,0.77,1.02,通用设备
002865,钧达股份,2025-10-28,交银国际证券,3.0,3.0,买入,3.48,4.87,光伏设备
000778,新兴铸管,2025-10-28,东吴证券,3.0,3.0,买入,0.25,0.68,普钢
688678,福立旺,2025-10-28,东吴证券,2.0,2.0,增持,0.95,1.16,消费电子
300693,盛弘股份,2025-10-28,东吴证券,3.0,3.0,买入,2.17,2.61,其他电源设备Ⅱ
002518,科士达,2025-10-28,东吴证券,3.0,3.0,买入,1.49,2.14,其他电源设备Ⅱ
301155,海力风电,2025-10-28,东吴证券,3.0,3.0,买入,4.23,5.71,风电设备
301278,快可电子,2025-10-28,东吴证券,2.0,2.0,增持,0.59,0.84,光伏设备
605090,九丰能源,2025-10-28,国信证券,2.0,2.0,增持,2.95,3.25,燃气Ⅱ
600600,青岛啤酒,2025-10-28,东莞证券,3.0,3.0,买入,3.63,3.79,非白酒
002156,通富微电,2025-10-28,东莞证券,3.0,3.0,买入,0.97,1.12,半导体
300015,爱尔眼科,2025-10-28,东莞证券,3.0,3.0,买入,0.49,0.56,医疗服务
002920,德赛西威,2025-10-28,东吴证券,3.0,3.0,买入,5.57,6.72,软件开发
301301,川宁生物,2025-10-28,民生证券,3.0,3.0,买入,0.42,0.46,化学制药
002245,蔚蓝锂芯,2025-10-28,东吴证券,3.0,3.0,买入,0.87,1.13,电池
000603,盛达资源,2025-10-28,民生证券,3.0,3.0,买入,1.07,1.44,贵金属
300850,新强联,2025-10-28,东吴证券,2.0,2.0,增持,2.86,3.51,风电设备
301031,中熔电气,2025-10-28,东吴证券,3.0,3.0,买入,5.11,6.76,其他电子Ⅱ
002865,钧达股份,2025-10-28,东吴证券,3.0,3.0,买入,2.23,4.36,光伏设备
001309,德明利,2025-10-28,东莞证券,3.0,3.0,买入,4.0,5.49,半导体
300818,耐普矿机,2025-10-28,西南证券,3.0,3.0,买入,0.86,1.29,通用设备
300221,银禧科技,2025-10-28,东莞证券,3.0,,买入,0.25,0.27,塑料
603889,新澳股份,2025-10-28,国信证券,2.0,2.0,增持,0.71,0.77,纺织制造
002487,大金重工,2025-10-28,国信证券,2.0,2.0,增持,2.59,3.29,风电设备
600276,恒瑞医药,2025-10-28,民生证券,3.0,3.0,买入,1.49,1.74,化学制药
600029,南方航空,2025-10-28,信达证券,2.0,2.0,增持,0.34,0.46,航空机场
002158,汉钟精机,2025-10-28,东吴证券,2.0,2.0,增持,1.33,1.58,通用设备
300192,科德教育,2025-10-28,信达证券,3.0,3.0,买入,0.52,0.59,教育
688046,药康生物,2025-10-28,信达证券,,,,0.43,0.54,医疗服务
601898,中煤能源,2025-10-28,信达证券,3.0,3.0,买入,1.39,1.47,煤炭开采
920438,戈碧迦,2025-10-28,东吴证券,2.0,2.0,增持,0.67,1.28,光学光电子
688676,金盘科技,2025-10-28,东吴证券,3.0,3.0,买入,2.26,2.87,电网设备
600988,赤峰黄金,2025-10-28,联储证券,2.0,2.0,增持,2.15,2.58,贵金属
000975,山金国际,2025-10-28,联储证券,2.0,2.0,增持,1.51,2.35,贵金属
600562,国睿科技,2025-10-28,东吴证券,2.0,2.0,增持,0.69,0.78,军工电子Ⅱ
600576,祥源文旅,2025-10-28,东吴证券,2.0,2.0,增持,0.38,0.45,旅游及景区
300809,华辰装备,2025-10-28,东吴证券,2.0,2.0,增持,0.57,0.86,通用设备
300065,海兰信,2025-10-28,东吴证券,3.0,3.0,买入,0.17,0.19,航海装备Ⅱ
603556,海兴电力,2025-10-28,东吴证券,3.0,3.0,买入,2.34,2.7,电网设备
002410,广联达,2025-10-28,山西证券,2.0,2.0,增持,0.37,0.48,软件开发
300893,松原安全,2025-10-28,中邮证券,3.0,3.0,买入,1.15,1.52,汽车零部件
600312,平高电气,2025-10-28,中邮证券,3.0,3.0,买入,1.11,1.29,电网设备
001203,大中矿业,2025-10-28,中邮证券,2.0,,增持,0.57,0.71,冶钢原料
002541,鸿路钢构,2025-10-28,中邮证券,3.0,3.0,买入,1.16,1.43,专业工程
002847,盐津铺子,2025-10-28,华鑫证券,3.0,3.0,买入,3.47,4.02,休闲食品
001215,千味央厨,2025-10-28,华鑫证券,3.0,3.0,买入,0.92,1.05,食品加工
003035,南网能源,2025-10-28,东吴证券,3.0,3.0,买入,0.15,0.18,电力
600740,山西焦化,2025-10-28,民生证券,2.0,2.0,增持,0.08,0.12,焦炭Ⅱ
600600,青岛啤酒,2025-10-28,西南证券,3.0,3.0,买入,3.61,3.82,非白酒
301035,润丰股份,2025-10-28,西南证券,3.0,3.0,买入,4.67,5.73,农化制品
300298,三诺生物,2025-10-28,西南证券,,,,0.91,1.06,医疗器械
603040,新坐标,2025-10-28,东兴证券,2.0,2.0,增持,2.38,2.87,汽车零部件
002372,伟星新材,2025-10-28,东兴证券,3.0,3.0,买入,0.61,0.68,装修建材
920060,万源通,2025-10-28,东吴证券,3.0,3.0,买入,0.99,1.09,元件
300413,芒果超媒,2025-10-28,华安证券,2.0,2.0,增持,1.03,1.13,数字媒体
688208,道通科技,2025-10-28,华金证券,3.0,,买入,1.88,2.33,计算机设备
301101,明月镜片,2025-10-28,民生证券,3.0,3.0,买入,1.27,1.57,文娱用品
688029,南微医学,2025-10-28,国金证券,3.0,3.0,买入,4.365,5.361,医疗器械
600600,青岛啤酒,2025-10-28,开源证券,2.0,2.0,增持,3.82,4.27,非白酒
688150,莱特光电,2025-10-28,开源证券,3.0,3.0,买入,1.02,1.51,电子化学品Ⅱ
600486,扬农化工,2025-10-28,开源证券,3.0,3.0,买入,3.95,4.5,农化制品
300138,晨光生物,2025-10-28,开源证券,3.0,3.0,买入,0.93,1.11,农产品加工
600346,恒力石化,2025-10-28,开源证券,3.0,3.0,买入,1.42,1.75,炼化及贸易
002840,华统股份,2025-10-28,开源证券,3.0,3.0,买入,0.44,0.68,食品加工
000526,学大教育,2025-10-28,国信证券,2.0,2.0,增持,2.44,2.95,教育
002270,华明装备,2025-10-28,开源证券,3.0,3.0,买入,1.0,1.16,电网设备
003000,劲仔食品,2025-10-28,开源证券,2.0,2.0,增持,0.68,0.8,休闲食品
600141,兴发集团,2025-10-28,开源证券,3.0,3.0,买入,2.11,2.43,农化制品
002539,云图控股,2025-10-28,开源证券,3.0,3.0,买入,1.08,1.34,农化制品
605499,东鹏饮料,2025-10-28,开源证券,2.0,2.0,增持,10.96,12.71,饮料乳品
001215,千味央厨,2025-10-28,国信证券,2.0,2.0,增持,0.92,0.99,食品加工
603379,三美股份,2025-10-28,开源证券,3.0,3.0,买入,5.51,6.44,化学制品
605333,沪光股份,2025-10-28,民生证券,3.0,3.0,买入,1.88,2.27,汽车零部件
688278,特宝生物,2025-10-28,东海证券,3.0,3.0,买入,3.58,4.63,生物制品
603259,药明康德,2025-10-28,浦银国际证券,3.0,3.0,买入,5.56,6.35,医疗服务
002831,裕同科技,2025-10-28,华安证券,3.0,3.0,买入,2.05,2.26,包装印刷
688041,海光信息,2025-10-28,华安证券,3.0,3.0,买入,1.93,2.75,半导体
300432,富临精工,2025-10-28,华安证券,3.0,,买入,0.71,0.93,电池
920547,无锡晶海,2025-10-28,华源证券,2.0,2.0,增持,1.06,1.31,生物制品
600600,青岛啤酒,2025-10-28,华源证券,3.0,3.0,买入,3.66,3.97,非白酒
002738,中矿资源,2025-10-28,东吴证券,3.0,3.0,买入,1.96,3.19,能源金属
301175,中科环保,2025-10-28,信达证券,,,,0.32,0.37,环境治理
002979,雷赛智能,2025-10-28,东吴证券,3.0,3.0,买入,1.17,1.53,自动化设备
600600,青岛啤酒,2025-10-28,信达证券,3.0,3.0,买入,3.54,3.79,非白酒
002847,盐津铺子,2025-10-28,信达证券,3.0,3.0,买入,3.57,4.23,休闲食品
601001,晋控煤业,2025-10-28,信达证券,,,,1.12,1.21,煤炭开采
600346,恒力石化,2025-10-28,信达证券,3.0,3.0,买入,1.26,1.41,炼化及贸易
688089,嘉必优,2025-10-28,信达证券,3.0,3.0,买入,1.13,1.29,化学制品
603600,永艺股份,2025-10-28,华安证券,3.0,3.0,买入,1.16,1.35,家居用品
300953,震裕科技,2025-10-28,东吴证券,3.0,3.0,买入,5.2,7.24,电池
002511,中顺洁柔,2025-10-28,华安证券,3.0,3.0,买入,0.31,0.35,个护用品
603816,顾家家居,2025-10-28,华安证券,3.0,3.0,买入,2.41,2.59,家居用品
000729,燕京啤酒,2025-10-28,东海证券,3.0,3.0,买入,0.64,0.75,非白酒
300119,瑞普生物,2025-10-28,华安证券,3.0,3.0,买入,1.1,1.27,动物保健Ⅱ
002385,大北农,2025-10-28,华安证券,3.0,3.0,买入,0.18,0.22,饲料
600795,国电电力,2025-10-28,华源证券,3.0,3.0,买入,0.45,0.47,电力
920419,路斯股份,2025-10-28,华源证券,2.0,2.0,增持,0.8,0.92,饲料
002156,通富微电,2025-10-28,华源证券,3.0,3.0,买入,1.05,1.33,半导体
300498,温氏股份,2025-10-28,太平洋,3.0,3.0,买入,1.78,1.63,养殖业
300966,共同药业,2025-10-28,太平洋,2.0,2.0,增持,0.15,0.59,化学制药
002568,百润股份,2025-10-28,华源证券,3.0,3.0,买入,0.83,0.99,非白酒
689009,九号公司,2025-10-28,太平洋,3.0,3.0,买入,37.71,47.78,摩托车及其他
002920,德赛西威,2025-10-28,民生证券,3.0,3.0,买入,5.62,6.78,软件开发
601088,中国神华,2025-10-28,华源证券,3.0,3.0,买入,2.77,2.85,煤炭开采
001301,尚太科技,2025-10-28,东吴证券,3.0,3.0,买入,5.04,6.3,电池
003006,百亚股份,2025-10-28,西南证券,3.0,3.0,买入,0.96,1.22,个护用品
002507,涪陵榨菜,2025-10-28,西南证券,3.0,3.0,买入,0.74,0.78,调味发酵品Ⅱ
920571,国航远洋,2025-10-28,西南证券,,,,0.21,0.33,航运港口
688522,纳睿雷达,2025-10-28,东吴证券,3.0,3.0,买入,1.17,1.59,军工电子Ⅱ
603979,金诚信,2025-10-28,国信证券,2.0,2.0,增持,4.61,5.7,工业金属
300957,贝泰妮,2025-10-28,国信证券,2.0,2.0,增持,1.62,1.81,化妆品
601918,新集能源,2025-10-28,国信证券,2.0,2.0,增持,0.96,1.01,煤炭开采
300144,宋城演艺,2025-10-28,国信证券,2.0,2.0,增持,0.38,0.43,旅游及景区
600141,兴发集团,2025-10-28,国信证券,2.0,2.0,增持,1.95,2.11,农化制品
601088,中国神华,2025-10-28,国信证券,2.0,2.0,增持,2.74,2.79,煤炭开采
603379,三美股份,2025-10-28,国信证券,2.0,2.0,增持,4.13,4.54,化学制品
300476,胜宏科技,2025-10-28,开源证券,3.0,3.0,买入,9.24,11.85,元件
601965,中国汽研,2025-10-28,民生证券,3.0,3.0,买入,1.21,1.46,汽车服务
603659,璞泰来,2025-10-28,东吴证券,3.0,3.0,买入,1.45,1.88,电池
301349,信德新材,2025-10-28,东吴证券,3.0,3.0,买入,0.88,1.09,电池
301376,致欧科技,2025-10-28,信达证券,,,,1.37,1.71,家居用品
600461,洪城环境,2025-10-28,信达证券,3.0,3.0,买入,1.04,1.07,环境治理
600395,盘江股份,2025-10-28,民生证券,2.0,2.0,增持,0.05,0.08,煤炭开采
601100,恒立液压,2025-10-28,东吴证券,3.0,3.0,买入,2.55,3.09,工程机械
600201,生物股份,2025-10-28,开源证券,3.0,3.0,买入,0.32,0.46,动物保健Ⅱ
688612,威迈斯,2025-10-28,开源证券,3.0,3.0,买入,2.45,3.55,汽车零部件
002659,凯文教育,2025-10-28,民生证券,3.0,3.0,买入,0.08,0.17,教育
300568,星源材质,2025-10-28,东吴证券,3.0,3.0,买入,0.37,0.49,电池
002979,雷赛智能,2025-10-28,国金证券,3.0,3.0,买入,0.962,1.176,自动化设备
920060,万源通,2025-10-28,华源证券,2.0,2.0,增持,1.27,1.5,元件
300558,贝达药业,2025-10-28,国金证券,3.0,3.0,买入,1.643,2.064,化学制药
600029,南方航空,2025-10-28,国金证券,3.0,3.0,买入,0.363,0.541,航空机场
920819,颖泰生物,2025-10-28,华源证券,2.0,2.0,增持,0.12,0.22,农化制品
600276,恒瑞医药,2025-10-28,国金证券,3.0,3.0,买入,1.579,1.829,化学制药
000526,学大教育,2025-10-28,国金证券,2.0,2.0,增持,2.41,2.936,教育
603688,石英股份,2025-10-28,山西证券,3.0,3.0,买入,1.03,1.68,非金属材料Ⅱ
300693,盛弘股份,2025-10-28,中邮证券,2.0,3.0,增持,1.77,2.2,其他电源设备Ⅱ
000786,北新建材,2025-10-28,中邮证券,3.0,3.0,买入,2.17,2.47,装修建材
600309,万华化学,2025-10-28,山西证券,3.0,3.0,买入,5.1,5.69,化学制品
601900,南方传媒,2025-10-28,国元证券,3.0,3.0,买入,1.38,1.46,出版
000400,许继电气,2025-10-28,东吴证券,3.0,3.0,买入,1.67,2.09,电网设备
000960,锡业股份,2025-10-28,民生证券,3.0,3.0,买入,1.62,1.68,小金属
000962,东方钽业,2025-10-28,民生证券,3.0,3.0,买入,0.82,1.09,小金属
600315,上海家化,2025-10-28,东吴证券,3.0,3.0,买入,0.72,0.9,化妆品
301358,湖南裕能,2025-10-28,东吴证券,3.0,3.0,买入,3.96,5.3,电池
688111,金山办公,2025-10-28,开源证券,3.0,3.0,买入,4.94,5.98,软件开发
603486,科沃斯,2025-10-28,开源证券,3.0,3.0,买入,3.79,4.01,小家电
300775,三角防务,2025-10-28,东吴证券,3.0,3.0,买入,1.04,1.09,航空装备Ⅱ
603606,东方电缆,2025-10-28,华金证券,3.0,3.0,买入,2.99,3.64,电网设备
000526,学大教育,2025-10-28,民生证券,3.0,3.0,买入,2.5,2.89,教育
002997,瑞鹄模具,2025-10-28,国元证券,3.0,3.0,买入,2.82,3.47,汽车零部件
920003,中诚咨询,2025-10-28,华金证券,,,,,,工程咨询服务Ⅱ
002156,通富微电,2025-10-28,群益证券,2.0,2.0,增持,1.24,1.79,半导体
002223,鱼跃医疗,2025-10-28,西南证券,,,,2.15,2.56,医疗器械
002429,兆驰股份,2025-10-28,西南证券,,,,0.38,0.48,黑色家电
605098,行动教育,2025-10-28,华龙证券,2.0,,增持,2.75,3.01,教育
300034,钢研高纳,2025-10-28,东吴证券,3.0,3.0,买入,0.41,0.47,航空装备Ⅱ
300364,中文在线,2025-10-28,东吴证券,3.0,3.0,买入,0.11,0.77,数字媒体
688615,合合信息,2025-10-28,华源证券,3.0,,买入,4.0,4.98,软件开发
600435,北方导航,2025-10-28,东吴证券,3.0,3.0,买入,0.18,0.2,地面兵装Ⅱ
600197,伊力特,2025-10-28,东吴证券,3.0,3.0,买入,0.48,0.6,白酒Ⅱ
605090,九丰能源,2025-10-28,民生证券,3.0,3.0,买入,2.86,3.27,燃气Ⅱ
688521,芯原股份,2025-10-28,东吴证券,3.0,3.0,买入,0.5,1.05,半导体
001215,千味央厨,2025-10-28,东吴证券,3.0,3.0,买入,1.06,1.23,食品加工
002202,金风科技,2025-10-28,东吴证券,2.0,2.0,增持,1.08,1.31,风电设备
002414,高德红外,2025-10-28,国金证券,3.0,3.0,买入,0.283,0.352,军工电子Ⅱ
688507,索辰科技,2025-10-28,国金证券,3.0,,买入,0.909,1.334,软件开发
002251,步步高,2025-10-28,国金证券,2.0,2.0,增持,0.126,0.187,一般零售
300724,捷佳伟创,2025-10-28,国金证券,3.0,3.0,买入,3.659,3.164,光伏设备
002043,兔宝宝,2025-10-28,国金证券,3.0,,买入,1.088,1.21,装修建材
605499,东鹏饮料,2025-10-28,中邮证券,3.0,3.0,买入,11.02,13.39,饮料乳品
000963,华东医药,2025-10-28,群益证券,2.0,2.0,增持,2.59,3.01,化学制药
600315,上海家化,2025-10-28,国信证券,2.0,2.0,增持,0.75,0.86,化妆品
688114,华大智造,2025-10-28,华安证券,3.0,3.0,买入,0.38,0.92,医疗器械
600600,青岛啤酒,2025-10-28,东吴证券,3.0,3.0,买入,3.88,4.27,非白酒
601963,重庆银行,2025-10-28,国信证券(香港),,,,1.56,1.72,银行Ⅱ
688089,嘉必优,2025-10-28,东吴证券,3.0,3.0,买入,1.24,1.48,化学制品
300083,创世纪,2025-10-28,民生证券,3.0,3.0,买入,0.38,0.45,自动化设备
301328,维峰电子,2025-10-28,开源证券,3.0,3.0,买入,1.41,1.68,其他电子Ⅱ
002847,盐津铺子,2025-10-28,东吴证券,3.0,3.0,买入,3.69,4.46,休闲食品
688358,祥生医疗,2025-10-28,华鑫证券,3.0,3.0,买入,1.46,1.98,医疗器械
002487,大金重工,2025-10-28,东吴证券,3.0,3.0,买入,2.68,3.62,风电设备
601598,中国外运,2025-10-28,国金证券,3.0,3.0,买入,0.551,0.598,物流
000001,平安银行,2025-10-28,东兴证券,3.0,3.0,买入,2.24,2.32,银行Ⅱ
920476,海能技术,2025-10-28,华源证券,3.0,3.0,买入,0.74,0.94,通用设备
601168,西部矿业,2025-10-28,东兴证券,2.0,2.0,增持,1.89,2.08,工业金属
002223,鱼跃医疗,2025-10-28,华源证券,3.0,3.0,买入,2.16,2.54,医疗器械
002568,百润股份,2025-10-28,东吴证券,3.0,3.0,买入,0.84,0.98,非白酒
603919,金徽酒,2025-10-28,西南证券,3.0,3.0,买入,0.84,0.92,白酒Ⅱ
605499,东鹏饮料,2025-10-28,群益证券,2.0,2.0,增持,10.77,13.08,饮料乳品
301033,迈普医学,2025-10-28,华安证券,3.0,3.0,买入,2.34,3.43,医疗器械
603259,药明康德,2025-10-28,招银国际,3.0,3.0,买入,,,医疗服务
300454,深信服,2025-10-28,开源证券,3.0,3.0,买入,1.6,1.96,软件开发
688336,三生国健,2025-10-28,开源证券,3.0,3.0,买入,0.88,1.1,生物制品
000999,华润三九,2025-10-28,国金证券,3.0,3.0,买入,2.222,2.524,中药Ⅱ
688111,金山办公,2025-10-28,国金证券,3.0,3.0,买入,4.635,5.4,软件开发
002315,焦点科技,2025-10-28,国信证券,2.0,2.0,增持,1.89,2.25,互联网电商
002327,富安娜,2025-10-28,国信证券,2.0,2.0,增持,0.49,0.51,服装家纺
920819,颖泰生物,2025-10-28,开源证券,2.0,2.0,增持,0.15,0.26,农化制品
002865,钧达股份,2025-10-28,国金证券,3.0,3.0,买入,1.971,3.485,光伏设备
002568,百润股份,2025-10-28,国金证券,3.0,3.0,买入,0.831,0.967,非白酒
601100,恒立液压,2025-10-28,国金证券,3.0,3.0,买入,2.703,3.285,工程机械
002831,裕同科技,2025-10-28,国金证券,3.0,3.0,买入,2.124,2.425,包装印刷
601865,福莱特,2025-10-28,国金证券,3.0,3.0,买入,0.75,1.08,光伏设备
600761,安徽合力,2025-10-28,国金证券,3.0,3.0,买入,1.773,1.951,工程机械
603296,华勤技术,2025-10-28,国金证券,3.0,3.0,买入,5.276,6.591,消费电子
600197,伊力特,2025-10-28,国金证券,2.0,2.0,增持,0.49,0.623,白酒Ⅱ
002242,九阳股份,2025-10-28,国金证券,2.0,2.0,增持,0.456,0.505,小家电
688018,乐鑫科技,2025-10-28,国金证券,3.0,3.0,买入,6.395,8.468,半导体
002601,龙佰集团,2025-10-28,国信证券,2.0,2.0,增持,1.09,1.22,化学原料
300124,汇川技术,2025-10-28,国信证券,2.0,2.0,增持,2.38,2.85,自动化设备
600795,国电电力,2025-10-28,信达证券,3.0,3.0,买入,0.46,0.49,电力
002142,宁波银行,2025-10-28,国信证券,2.0,2.0,增持,4.64,5.01,银行Ⅱ
603163,圣晖集成,2025-10-28,国信证券,2.0,2.0,增持,2.06,3.05,专业工程
300673,佩蒂股份,2025-10-28,东吴证券,3.0,3.0,买入,0.92,1.14,饲料
002353,杰瑞股份,2025-10-28,华龙证券,3.0,3.0,买入,3.38,4.05,专用设备
300636,同和药业,2025-10-28,太平洋,3.0,3.0,买入,0.37,0.47,化学制药
301377,鼎泰高科,2025-10-28,上海证券,3.0,3.0,买入,1.72,2.19,通用设备
603236,移远通信,2025-10-28,上海证券,3.0,3.0,买入,4.48,6.23,通信设备
688503,聚和材料,2025-10-28,国金证券,3.0,3.0,买入,2.087,2.631,光伏设备
002881,美格智能,2025-10-28,国金证券,3.0,3.0,买入,1.093,1.366,通信设备
300666,江丰电子,2025-10-28,国金证券,3.0,3.0,买入,2.663,3.622,半导体
600566,济川药业,2025-10-28,国金证券,3.0,3.0,买入,1.868,2.125,中药Ⅱ
002487,大金重工,2025-10-28,国金证券,3.0,3.0,买入,2.514,4.061,风电设备
603381,永臻股份,2025-10-28,国金证券,2.0,2.0,增持,1.388,2.31,光伏设备
300570,太辰光,2025-10-28,国金证券,3.0,3.0,买入,2.742,3.747,通信设备
601600,中国铝业,2025-10-28,国金证券,3.0,3.0,买入,0.943,1.008,工业金属
000963,华东医药,2025-10-28,国金证券,3.0,3.0,买入,2.59,2.839,化学制药
601001,晋控煤业,2025-10-28,民生证券,3.0,3.0,买入,1.32,1.49,煤炭开采
603708,家家悦,2025-10-28,国信证券,2.0,2.0,增持,0.37,0.38,一般零售
002749,国光股份,2025-10-28,国信证券,2.0,2.0,增持,0.99,1.08,农化制品
301162,国能日新,2025-10-28,国金证券,2.0,2.0,增持,1.229,1.559,软件开发
002847,盐津铺子,2025-10-28,国金证券,3.0,3.0,买入,3.481,4.177,休闲食品
603556,海兴电力,2025-10-28,国金证券,3.0,3.0,买入,2.391,2.839,电网设备
300285,国瓷材料,2025-10-28,国金证券,3.0,3.0,买入,0.873,1.033,电子化学品Ⅱ
603867,新化股份,2025-10-28,国金证券,3.0,3.0,买入,1.65,1.991,化学制品
601699,潞安环能,2025-10-28,大同证券,2.0,,增持,0.97,1.29,煤炭开采
603816,顾家家居,2025-10-28,国金证券,3.0,3.0,买入,2.615,2.905,家居用品
300138,晨光生物,2025-10-28,华鑫证券,3.0,3.0,买入,1.01,1.17,农产品加工
920663,明阳科技,2025-10-28,开源证券,2.0,2.0,增持,0.76,0.95,汽车零部件
002064,华峰化学,2025-10-28,开源证券,3.0,3.0,买入,0.55,0.69,化学纤维
920839,万通液压,2025-10-28,开源证券,3.0,3.0,买入,1.57,1.7,工程机械
