symbol,name,ann_date,period,period_end,holders,holders_prev,holders_chg_pct,avg_hold_value
000898,鞍钢股份,2016-04-30,20160331,2016-03-31,115737,118905,-2.664311845591,215704.3284241
000897,津滨发展,2016-04-30,20160331,2016-03-31,124747,127169,-1.904552210051,60154.8988413349
000889,中嘉博创,2016-04-30,20160331,2016-03-31,34512,26864,28.469326980345,181618.393685675
000887,中鼎股份,2016-04-30,20160331,2016-03-31,39089,51335,-23.855069640596,607558.327414362
000882,华联股份,2016-04-30,20160331,2016-03-31,165533,184680,-10.367662984622,52178.2082395655
000880,潍柴重机,2016-04-30,20160331,2016-03-31,15925,16952,-6.058282208589,227815.420408163
000876,新希望,2016-04-30,20160331,2016-03-31,87220,71088,22.693000225073,384230.750462738
000859,国风新材,2016-04-30,20160331,2016-03-31,56961,58447,-2.542474378497,69452.0119994382
000850,华茂股份,2016-04-30,20160331,2016-03-31,52839,54977,-3.888898994125,104298.030859025
000837,秦川机床,2016-04-30,20160331,2016-03-31,78367,78299,0.086846575307,84053.5384154044
000823,超声电子,2016-04-30,20160331,2016-03-31,44919,45382,-1.020228284342,106989.151583962
000815,美利云,2016-04-30,20160331,2016-03-31,24762,25662,-3.507131166706,339931.184880058
000811,冰轮环境,2016-04-30,20160331,2016-03-31,36534,36777,-0.660739048862,142167.771052171
000809,和展能源,2016-04-30,20160331,2016-03-31,43280,46079,-6.074350571844,83470.0985060074
000802,北京文化,2016-04-30,20160331,2016-03-31,33997,28908,17.604123426041,309307.460705356
000800,一汽解放,2016-04-30,20160331,2016-03-31,79712,82275,-3.11516256457,287679.082195905
000792,盐湖股份,2016-04-30,20160331,2016-03-31,64282,65164,-1.353508071942,555929.427244952
000789,万年青,2016-04-30,20160331,2016-03-31,47814,49077,-2.573506938077,95184.7494574811
000785,居然智家,2016-04-30,20160331,2016-03-31,27053,18891,43.205759356307,106885.067976934
000783,长江证券,2016-04-30,20160331,2016-03-31,238616,240854,-0.929193619371,204313.909083381
000779,甘咨询,2016-04-30,20160331,2016-03-31,11826,13168,-10.191373025516,497396.768222561
000778,新兴铸管,2016-04-30,20160331,2016-03-31,214690,224934,-4.554224794829,91638.4542801248
000767,晋控电力,2016-04-30,20160331,2016-03-31,174800,179286,-2.502147406936,59437.8218421053
000759,中百集团,2016-04-30,20160331,2016-03-31,27808,29396,-5.4020955232,184410.66941168
000739,普洛药业,2016-04-30,20160331,2016-03-31,72457,74656,-2.945510072868,104624.89668493
000729,燕京啤酒,2016-04-30,20160331,2016-03-31,64112,65869,-2.667415627989,323126.156668798
000723,美锦能源,2016-04-30,20160331,2016-03-31,27557,28813,-4.359143442196,799621.473578401
000717,中南股份,2016-04-30,20160331,2016-03-31,149029,151875,-1.873909465021,71435.1394963396
000716,黑芝麻,2016-04-30,20160331,2016-03-31,31467,32820,-4.122486288848,161361.522187689
000713,国投丰乐,2016-04-30,20160331,2016-03-31,33925,35342,-4.009393922245,90653.9045164333
000712,锦龙股份,2016-04-30,20160331,2016-03-31,86724,93984,-7.724719101124,226675.891333426
000691,亚太实业,2016-04-30,20160331,2016-03-31,23808,25924,-8.162320629532,129400.331821237
000690,宝新能源,2016-04-30,20160331,2016-03-31,131540,135335,-2.804152658219,107503.089364452
000683,博源化工,2016-04-30,20160331,2016-03-31,99780,101800,-1.984282907662,75931.1869104029
000679,大连友谊,2016-04-30,20160331,2016-03-31,33610,40033,-16.044263482627,140926.986016067
000663,永安林业,2016-04-30,20160331,2016-03-31,19817,18972,4.453932110479,217686.857614674
000655,金岭矿业,2016-04-30,20160331,2016-03-31,45356,43555,4.135001721961,108420.28176647
000651,格力电器,2016-04-30,20160331,2016-03-31,351779,352276,-0.141082560265,328678.936136495
000632,ST三木,2016-04-30,20160331,2016-03-31,33496,34136,-1.874853527068,117158.167396107
000630,铜陵有色,2016-04-30,20160331,2016-03-31,555886,567681,-2.077751413206,48328.9896756709
000625,长安汽车,2016-04-30,20160331,2016-03-31,138119,130127,6.141692346707,429407.919720097
000617,中油资本,2016-04-30,20160331,2016-03-31,16801,17067,-1.55856330931,195104.27236474
000608,阳光股份,2016-04-30,20160331,2016-03-31,45041,45577,-1.176031770411,88242.7241335672
000593,德龙汇能,2016-04-30,20160331,2016-03-31,22173,22850,-2.962800875274,139383.025755649
000592,平潭发展,2016-04-30,20160331,2016-03-31,68368,69962,-2.278379691833,203299.255762052
000573,粤宏远A,2016-04-30,20160331,2016-03-31,51043,56130,-9.062889720292,92724.6163117372
000572,海马汽车,2016-04-30,20160331,2016-03-31,121324,105003,15.543365427654,76183.2507510468
000567,海德股份,2016-04-30,20160331,2016-03-31,15737,16200,-2.858024691358,288333.989959967
000566,海南海药,2016-04-30,20160331,2016-03-31,42420,44279,-4.198378463832,299795.824475248
000565,渝三峡A,2016-04-30,20160331,2016-03-31,53993,56155,-3.850057875523,81670.4550108348
000564,供销大集,2016-04-30,20160331,2016-03-31,53661,52149,2.899384456078,136663.533656473
000552,甘肃能化,2016-04-30,20160331,2016-03-31,35219,35361,-0.401572353723,275327.444050087
000548,湖南投资,2016-04-30,20160331,2016-03-31,72807,65757,10.721292029746,58419.0903308748
000546,金圆股份,2016-04-30,20160331,2016-03-31,27675,32722,-15.423873846342,201101.618243902
000543,皖能电力,2016-04-30,20160331,2016-03-31,82759,90288,-8.338871167819,150571.611629913
000532,华金资本,2016-04-30,20160331,2016-03-31,43129,44801,-3.732059552242,132595.500952955
000528,柳工,2016-04-30,20160331,2016-03-31,90274,93864,-3.82468251939,85757.4262321377
000525,红太阳,2016-04-30,20160331,2016-03-31,17480,18293,-4.444322965069,460498.399300915
000518,四环生物,2016-04-30,20160331,2016-03-31,106665,122736,-13.093957763004,66310.8915308677
000517,荣安地产,2016-04-30,20160331,2016-03-31,63112,67789,-6.899349451976,238622.660572474
000509,华塑控股,2016-04-30,20160331,2016-03-31,49948,47072,6.109789259007,93541.9724957956
000501,武商集团,2016-04-30,20160331,2016-03-31,18982,19552,-2.915302782324,482427.192229481
000428,华天酒店,2016-04-30,20160331,2016-03-31,32370,32865,-1.506161570059,244580.012974977
000422,湖北宜化,2016-04-30,20160331,2016-03-31,56627,59357,-4.599289047627,101001.482604411
000415,渤海租赁,2016-04-30,20160331,2016-03-31,106834,107947,-1.031061539459,394803.481506262
000411,英特集团,2016-04-30,20160331,2016-03-31,13055,13625,-4.183486238532,327502.365918039
000410,沈阳机床,2016-04-30,20160331,2016-03-31,168570,172664,-2.371079090025,81964.4625745981
000409,云鼎科技,2016-04-30,20160331,2016-03-31,36980,36734,0.669679316165,130257.11805165
000402,金融街,2016-04-30,20160331,2016-03-31,128337,140235,-8.484329874853,216594.186673368
000333,美的集团,2016-04-30,20160331,2016-03-31,83706,78543,6.573469309805,1572754.87281437
000166,申万宏源,2016-04-30,20160331,2016-03-31,348625,357880,-2.586062367274,378849.660367243
000155,川能动力,2016-04-30,20160331,2016-03-31,29042,29426,-1.304968395297,132057.020866332
000096,广聚能源,2016-04-30,20160331,2016-03-31,66962,69824,-4.098877176902,103688.659239569
000066,中国长城,2016-04-30,20160331,2016-03-31,119289,89792,32.850365288667,156449.243371979
000061,农产品,2016-04-30,20160331,2016-03-31,55844,58898,-5.185235491867,396861.821339088
000050,深天马A,2016-04-30,20160331,2016-03-31,57371,61742,-7.079459687085,462303.240729986
000048,京基智农,2016-04-30,20160331,2016-03-31,21836,21205,2.975713275171,602545.390757007
000036,华联控股,2016-04-30,20160331,2016-03-31,71711,72644,-1.284345575684,128662.905134219
000031,大悦城,2016-04-30,20160331,2016-03-31,244332,256827,-4.865142683596,81803.9478575054
000027,深圳能源,2016-04-30,20160331,2016-03-31,153499,157963,-2.82597823541,188282.293318719
000008,神州高铁,2016-04-30,20160331,2016-03-31,73893,82354,-10.273939335066,403432.494363336
000007,全新好,2016-04-30,20160331,2016-03-31,22000,22051,-0.231282028026,249757.544807727
603989,艾华集团,2016-04-29,20160331,2016-03-31,25598,27121,-5.615574646953,323697.163840925
603988,中电电机,2016-04-29,20160331,2016-03-31,12083,8493,42.270104792182,328262.848630307
603918,金桥信息,2016-04-29,20160331,2016-03-31,13108,13957,-6.082969119438,458663.411657003
603799,华友钴业,2016-04-29,20160331,2016-03-31,28659,24987,14.695641733702,394030.112704561
603789,ST星农,2016-04-29,20160331,2016-03-31,27241,28571,-4.655069826047,248669.285268529
603699,纽威股份,2016-04-29,20160331,2016-03-31,23051,22314,3.302859191539,577523.751681055
603688,石英股份,2016-04-29,20160331,2016-03-31,18673,18859,-0.986266504056,232393.402238526
603606,东方电缆,2016-04-29,20160331,2016-03-31,34994,34618,1.086140158299,127075.241469966
603601,再升科技,2016-04-29,20160331,2016-03-31,11702,14298,-18.156385508463,438112.459408648
603600,永艺股份,2016-04-29,20160331,2016-03-31,19832,20904,-5.128205128205,252622.025010085
603558,健盛集团,2016-04-29,20160331,2016-03-31,9799,13378,-26.752877859172,873788.651903255
603518,锦泓集团,2016-04-29,20160331,2016-03-31,12930,13661,-5.350999194788,309579.195668987
603377,ST东时,2016-04-29,20160331,2016-03-31,27953,41568,-32.753560431101,601008.836260866
603355,莱克电气,2016-04-29,20160331,2016-03-31,17691,18660,-5.192926045016,814648.126165847
603300,海南华铁,2016-04-29,20160331,2016-03-31,15814,12983,21.805437880305,396266.371569495
603288,海天味业,2016-04-29,20160331,2016-03-31,26962,28219,-4.454445586307,3081438.77308805
603198,迎驾贡酒,2016-04-29,20160331,2016-03-31,33417,37285,-10.374145098565,496753.149594518
603166,福达股份,2016-04-29,20160331,2016-03-31,20478,20728,-1.206098031648,503033.770583065
603088,宁波精达,2016-04-29,20160331,2016-03-31,8525,7857,8.501972763141,360727.272727273
603023,威帝股份,2016-04-29,20160331,2016-03-31,7916,7590,4.29512516469,845123.799898939
603020,爱普股份,2016-04-29,20160331,2016-03-31,18211,16614,9.612375105333,413112.953709297
603000,人民网,2016-04-29,20160331,2016-03-31,70905,70640,0.375141562854,278196.579071152
601985,中国核电,2016-04-29,20160331,2016-03-31,806955,842879,-4.262058966945,148911.797559963
601958,金钼股份,2016-04-29,20160331,2016-03-31,112653,114171,-1.329584570513,225125.922824958
601918,新集能源,2016-04-29,20160331,2016-03-31,272843,294005,-7.197836771483,59436.3486254
601901,方正证券,2016-04-29,20160331,2016-03-31,343962,342032,0.564274687749,189550.715045267
601857,中国石油,2016-04-29,20160331,2016-03-31,609525,619383,-1.59158388267,2021618.49340877
601801,皖新传媒,2016-04-29,20160331,2016-03-31,14419,12525,15.121756487026,1577779.31895416
601799,星宇股份,2016-04-29,20160331,2016-03-31,12336,11341,8.773476765717,692762.564850843
601777,千里科技,2016-04-29,20160331,2016-03-31,60897,41832,45.575157773953,246950.587822553
601688,华泰证券,2016-04-29,20160331,2016-03-31,144115,148211,-2.76362753102,646304.011263227
601636,旗滨集团,2016-04-29,20160331,2016-03-31,95981,98734,-2.788299876436,99453.1543743033
601628,中国人寿,2016-04-29,20160331,2016-03-31,145004,154287,-6.016709120017,3426453.2412899
601607,上海医药,2016-04-29,20160331,2016-03-31,78333,80894,-3.165871387248,420528.700117958
601555,东吴证券,2016-04-29,20160331,2016-03-31,115192,103520,11.275115919629,349243.002986319
601519,大智慧,2016-04-29,20160331,2016-03-31,178236,177677,0.314615847859,114866.300859535
601515,衢州东峰,2016-04-29,20160331,2016-03-31,20614,20317,1.461829994586,639774.910255166
601398,工商银行,2016-04-29,20160331,2016-03-31,482413,489324,-1.412356638955,2397606.18348243
601388,怡球资源,2016-04-29,20160331,2016-03-31,35377,18817,88.005526917149,209270.712609888
601368,绿城水务,2016-04-29,20160331,2016-03-31,52084,55081,-5.44107768559,191849.934621765
601328,交通银行,2016-04-29,20160331,2016-03-31,436908,433103,0.878543902951,500396.679766793
601288,农业银行,2016-04-29,20160331,2016-03-31,533886,564712,-5.45871169729,1762505.3672372
601168,西部矿业,2016-04-29,20160331,2016-03-31,203738,205653,-0.931180191877,69944.4384454545
601126,四方股份,2016-04-29,20160331,2016-03-31,30276,30016,0.866204690832,263214.612234113
601107,四川成渝,2016-04-29,20160331,2016-03-31,95407,83485,14.280409654429,109262.494366241
601106,中国一重,2016-04-29,20160331,2016-03-31,514147,535596,-4.004697570557,78840.4872536454
601101,昊华能源,2016-04-29,20160331,2016-03-31,48625,51730,-6.002319737096,170776.103696452
601098,中南传媒,2016-04-29,20160331,2016-03-31,25989,33964,-23.480744317513,1310252.79926123
601038,一拖股份,2016-04-29,20160331,2016-03-31,38272,38122,0.393473584807,158284.960284281
601021,春秋航空,2016-04-29,20160331,2016-03-31,18051,19213,-6.047988341227,2057282.14503352
601018,宁波港,2016-04-29,20160331,2016-03-31,347912,329264,5.663540502454,254225.206374026
601001,晋控煤业,2016-04-29,20160331,2016-03-31,101309,100523,0.781910607523,80125.6058198186
601000,唐山港,2016-04-29,20160331,2016-03-31,96226,100240,-4.004389465283,195575.311352441
600995,南网储能,2016-04-29,20160331,2016-03-31,48499,51269,-5.402875031696,83176.5098661828
600985,淮北矿业,2016-04-29,20160331,2016-03-31,19946,20755,-3.897855938328,139690.17780006
600965,*ST福成,2016-04-29,20160331,2016-03-31,28624,24082,18.860559754173,433032.855600196
600961,株冶集团,2016-04-29,20160331,2016-03-31,38212,41950,-8.910607866508,140795.318821313
600959,江苏有线,2016-04-29,20160331,2016-03-31,184130,205958,-10.598277318677,240339.752916146
600958,东方证券,2016-04-29,20160331,2016-03-31,185698,150554,23.343119412304,577670.188830844
600917,重庆燃气,2016-04-29,20160331,2016-03-31,32401,24641,31.492228399821,533057.621678343
600900,长江电力,2016-04-29,20160331,2016-03-31,149313,168415,-11.342220111035,1357015.12929216
600897,厦门空港,2016-04-29,20160331,2016-03-31,20920,22351,-6.402398102993,279445.999043977
600893,航发动力,2016-04-29,20160331,2016-03-31,93312,92326,1.06795485562,824705.326619299
600877,电科芯片,2016-04-29,20160331,2016-03-31,93374,78862,18.401765108671,54320.7044273567
600876,凯盛新能,2016-04-29,20160331,2016-03-31,66225,71797,-7.760769948605,127047.38391846
600871,石化油服,2016-04-29,20160331,2016-03-31,197725,104050,90.028832292167,305139.621114932
600869,远东股份,2016-04-29,20160331,2016-03-31,87551,86105,1.679344985773,198422.966926706
600862,中航高科,2016-04-29,20160331,2016-03-31,54134,51322,5.479131756362,355120.214220268
600855,航天长峰,2016-04-29,20160331,2016-03-31,41764,44569,-6.293612151944,246545.375113734
600853,龙建股份,2016-04-29,20160331,2016-03-31,65535,69041,-5.07814197361,46034.3181194781
600831,广电网络,2016-04-29,20160331,2016-03-31,51069,49761,2.628564538494,137690.437286025
600827,百联股份,2016-04-29,20160331,2016-03-31,91924,92387,-0.501152759587,237482.076533332
600825,新华传媒,2016-04-29,20160331,2016-03-31,54793,55303,-0.922192286133,175632.23584217
600824,益民集团,2016-04-29,20160331,2016-03-31,83413,85604,-2.559459838325,85926.4634577344
600821,金开新能,2016-04-29,20160331,2016-03-31,41367,43068,-3.949568124826,83823.1999963739
600814,杭州解百,2016-04-29,20160331,2016-03-31,27932,28673,-2.584312768109,251124.606042532
600810,神马股份,2016-04-29,20160331,2016-03-31,29854,32252,-7.43519781719,109925.557714209
600793,宜宾纸业,2016-04-29,20160331,2016-03-31,4049,4371,-7.366735300846,678767.596937516
600790,轻纺城,2016-04-29,20160331,2016-03-31,50030,51906,-3.614225715717,124726.791509095
600784,鲁银投资,2016-04-29,20160331,2016-03-31,55295,57605,-4.010068570437,90423.4568188806
600783,鲁信创投,2016-04-29,20160331,2016-03-31,52830,57639,-8.343309217717,347452.208783646
600769,祥龙电业,2016-04-29,20160331,2016-03-31,21914,21039,4.158942915538,170941.965318974
600764,中国海防,2016-04-29,20160331,2016-03-31,17545,20236,-13.298082625025,342788.269487603
600761,安徽合力,2016-04-29,20160331,2016-03-31,35259,35695,-1.221459588178,180886.901043705
600755,厦门国贸,2016-04-29,20160331,2016-03-31,138118,144758,-4.586965832631,78693.5029732548
600745,*ST闻泰,2016-04-29,20160331,2016-03-31,21908,19570,11.946857434849,705972.941961384
600744,华银电力,2016-04-29,20160331,2016-03-31,108314,109622,-1.193191147762,105735.445850213
600741,华域汽车,2016-04-29,20160331,2016-03-31,68797,64988,5.861082045916,697478.945833103
600739,辽宁成大,2016-04-29,20160331,2016-03-31,134465,147666,-8.939769479772,200449.834216488
600738,丽尚国潮,2016-04-29,20160331,2016-03-31,31499,32909,-4.284542222492,99421.7642855329
600734,*ST实达,2016-04-29,20160331,2016-03-31,34363,32286,6.433128910364,140877.079573378
600730,*ST高科,2016-04-29,20160331,2016-03-31,67400,80225,-15.986288563415,146925.123349555
600726,华电能源,2016-04-29,20160331,2016-03-31,174093,180055,-3.31121046347,46544.5755847737
600725,云维股份,2016-04-29,20160331,2016-03-31,40180,47002,-14.514275988256,91561.0490293679
600717,天津港,2016-04-29,20160331,2016-03-31,108626,102971,5.491837507648,154640.08868595
600715,文投控股,2016-04-29,20160331,2016-03-31,12064,10477,15.147465877637,2813252.22314324
600708,光明地产,2016-04-29,20160331,2016-03-31,51795,53712,-3.569034852547,241109.722521865
600693,东百集团,2016-04-29,20160331,2016-03-31,15054,16911,-10.981018272131,431990.104392188
600691,潞化科技,2016-04-29,20160331,2016-03-31,55527,60787,-8.653165972988,117062.17789904
600690,海尔智家,2016-04-29,20160331,2016-03-31,214152,213207,0.443231225992,241465.082099117
