strategy,n_days,years,total_return,cagr,vol,sharpe,sortino,max_dd,calmar,t_stat,pos_month_pct,longest_underwater_days,exposure,n_trades,win_rate,profit_factor,expectancy,avg_hold_days,top5_share,p_k,p_n,p_rebal,family
"price_momentum_cs(k=20,n=10,rebal=20)",2569,10.53,2.658835595508763,0.1311117514087896,0.28611710225571607,0.5736801567145897,0.8070503346819905,-0.46540780860629005,0.2817136906263279,1.8614739677450258,0.49606299212598426,975,0.9022187621642663,877,0.0,0.0,0.0,0.0,,20,10,20,price_momentum_cs
"price_momentum_cs(k=20,n=20,rebal=20)",2569,10.53,1.6263915394136461,0.09604950838165549,0.298651903293519,0.45647161562427846,0.6469460775094337,-0.5888456471637811,0.16311491618267895,1.4811563892418982,0.4566929133858268,1079,0.9026858699883222,887,0.0,0.0,0.0,0.0,,20,20,20,price_momentum_cs
"price_momentum_cs(k=20,n=60,rebal=20)",2569,10.53,1.3600903112335962,0.08497625846042522,0.3035327763035792,0.4211327468433151,0.5605411792576291,-0.6497056269418395,0.13079193858980098,1.366489037555812,0.48031496062992124,1117,0.9026469443363176,447,0.0,0.0,0.0,0.0,,20,60,20,price_momentum_cs
"price_reversal_cs(k=5,n=5,rebal=5)",2569,10.53,-0.12694044901120705,-0.012810722337118774,0.14079239252526304,-0.0213564089576015,-0.029650286999858496,-0.3670194852501073,-0.03490474716455134,-0.06929714903642727,0.41732283464566927,1152,0.3770338653172441,1785,0.0,0.0,0.0,0.0,,5,5,5,price_reversal_cs
"price_reversal_cs(k=5,n=10,rebal=5)",2569,10.53,0.694512600497716,0.05136702715296515,0.13886871884204371,0.430173810238669,0.5788266347166774,-0.244717410331579,0.2099034436633077,1.3958254264028065,0.4881889763779528,699,0.3713117944725574,1436,0.0,0.0,0.0,0.0,,5,10,5,price_reversal_cs
"price_reversal_cs(k=5,n=20,rebal=5)",2569,10.53,0.6308877330763731,0.04755235728026852,0.1345587362747355,0.4125458918921572,0.5534944010171176,-0.2972160427706385,0.15999256580158647,1.3386264615728414,0.44881889763779526,789,0.37450369793694044,1141,0.0,0.0,0.0,0.0,,5,20,5,price_reversal_cs
"price_reversal_cs(k=5,n=60,rebal=5)",2569,10.53,0.4254801021129342,0.03424400927565463,0.1308742868336854,0.32256985844225944,0.46906908777536677,-0.27037787090667975,0.12665241116375928,1.0466727622377832,0.48031496062992124,601,0.37742312183729076,755,0.0,0.0,0.0,0.0,,5,60,5,price_reversal_cs
"price_reversal_cs(k=5,n=5,rebal=10)",2569,10.53,0.09778262751238542,0.008900149034301696,0.1432584684270568,0.1335411803094643,0.17210930814045047,-0.3284238901905919,0.027099578624249093,0.4333136293080546,0.44881889763779526,865,0.3806150253016738,905,0.0,0.0,0.0,0.0,,5,5,10,price_reversal_cs
"price_reversal_cs(k=5,n=10,rebal=10)",2569,10.53,0.6310560765412594,0.04756262687656232,0.1327309533186885,0.41646833245408493,0.5570267249513973,-0.28834822180363384,0.16494857009713984,1.3513539734286997,0.41732283464566927,977,0.3725184896847022,914,0.0,0.0,0.0,0.0,,5,10,10,price_reversal_cs
"price_reversal_cs(k=5,n=20,rebal=10)",2569,10.53,0.9151910878094711,0.06366313805380752,0.13460709678690672,0.5259070318535215,0.6895134418693204,-0.2208730023009926,0.2882341317887787,1.7064600157268914,0.4566929133858268,614,0.3734527053328143,744,0.0,0.0,0.0,0.0,,5,20,10,price_reversal_cs
"price_reversal_cs(k=5,n=60,rebal=10)",2569,10.53,0.40305855258146717,0.032687812922945536,0.1327430541463645,0.30863539123837436,0.42477338203316733,-0.2800038695559647,0.11674057567412363,1.0014582857549692,0.5039370078740157,939,0.37633320358116,508,0.0,0.0,0.0,0.0,,5,60,10,price_reversal_cs
"price_reversal_cs(k=5,n=5,rebal=20)",2569,10.53,0.5288426130952628,0.041143319901387754,0.141366247886572,0.35598493188134867,0.46066059485350674,-0.30044484702832364,0.13694133984434448,1.155097794216183,0.4566929133858268,793,0.38228882833787464,478,0.0,0.0,0.0,0.0,,5,5,20,price_reversal_cs
"price_reversal_cs(k=5,n=10,rebal=20)",2569,10.53,0.9361964802026117,0.06476569923656839,0.13195656621538798,0.5416863992073654,0.7116674534493624,-0.24390660004220377,0.26553483679966766,1.757660813266904,0.48031496062992124,638,0.3698326196963799,462,0.0,0.0,0.0,0.0,,5,10,20,price_reversal_cs
"price_reversal_cs(k=5,n=20,rebal=20)",2569,10.53,0.6417457807738152,0.04821278346696389,0.13438521743423956,0.4177260352565805,0.5430483127400951,-0.2612496522865112,0.18454678521098727,1.3554349600178355,0.4566929133858268,562,0.3751265083690152,463,0.0,0.0,0.0,0.0,,5,20,20,price_reversal_cs
"price_reversal_cs(k=5,n=60,rebal=20)",2569,10.53,0.29153933639032337,0.02459645020482837,0.12973615650803222,0.25212202390260646,0.35221473900816935,-0.32598490258063506,0.07545272805615356,0.8180840468278228,0.4566929133858268,982,0.3803814713896458,349,0.0,0.0,0.0,0.0,,5,60,20,price_reversal_cs
"price_reversal_cs(k=10,n=5,rebal=5)",2569,10.53,0.17895278540793336,0.01575888193845576,0.24497346779424697,0.18598657844588812,0.25673130848589926,-0.5380001494071496,0.02929159398156542,0.6034881459203592,0.4566929133858268,985,0.7697547683923706,3441,0.0,0.0,0.0,0.0,,10,5,5,price_reversal_cs
"price_reversal_cs(k=10,n=10,rebal=5)",2569,10.53,1.4873772680998232,0.09040286851157098,0.24267735113328628,0.4784848630408762,0.6252781209183709,-0.3961908836574355,0.22818008248200222,1.5525848438117738,0.5196850393700787,720,0.7602569093032308,2694,0.0,0.0,0.0,0.0,,10,10,5,price_reversal_cs
"price_reversal_cs(k=10,n=20,rebal=5)",2569,10.53,1.1433912940108537,0.07509675332165555,0.2327226697268274,0.4278668208138126,0.5472747584028226,-0.49487918860097446,0.1517476488230479,1.388339720808897,0.4881889763779528,965,0.7615803814713897,2034,0.0,0.0,0.0,0.0,,10,20,5,price_reversal_cs
"price_reversal_cs(k=10,n=60,rebal=5)",2569,10.53,1.0320715213471203,0.06966457046145824,0.22499154276737873,0.41154585237508556,0.5822933028430353,-0.43750525592993406,0.15923139097696906,1.3353815392830308,0.4881889763779528,757,0.7639159205916699,1258,0.0,0.0,0.0,0.0,,10,60,5,price_reversal_cs
"price_reversal_cs(k=10,n=5,rebal=10)",2569,10.53,0.5568390377342542,0.042939309925377644,0.24902849196812052,0.2937145126124433,0.37285020814970643,-0.5200967794950264,0.08256023036148845,0.9530431073442018,0.4330708661417323,938,0.7746204748929545,1752,0.0,0.0,0.0,0.0,,10,5,10,price_reversal_cs
"price_reversal_cs(k=10,n=10,rebal=10)",2569,10.53,1.0766932791995814,0.07187361187842889,0.236469026436373,0.41231650965614003,0.5279565854003656,-0.4722663839704625,0.1521887102659506,1.3378821634547848,0.47244094488188976,934,0.7595951732191514,1757,0.0,0.0,0.0,0.0,,10,10,10,price_reversal_cs
"price_reversal_cs(k=10,n=20,rebal=10)",2569,10.53,2.6606828771053816,0.13116597924106266,0.2343871907092122,0.6434265150161362,0.8302694090029024,-0.38292970986939234,0.34253278306820345,2.087786537220804,0.49606299212598426,384,0.7617360840794083,1399,0.0,0.0,0.0,0.0,,10,20,10,price_reversal_cs
"price_reversal_cs(k=10,n=60,rebal=10)",2569,10.53,1.689251012699259,0.09851446339685443,0.22506530046889417,0.529928005297692,0.7363303668873409,-0.4549522512553008,0.21653802816676712,1.7195072464942636,0.4645669291338583,856,0.7642273258077072,907,0.0,0.0,0.0,0.0,,10,60,10,price_reversal_cs
"price_reversal_cs(k=10,n=5,rebal=20)",2569,10.53,1.7373333729797356,0.10036499977008617,0.24315052738830542,0.5152631324081258,0.6605746694634232,-0.3824343799532799,0.26243717884973433,1.6719227539774717,0.5118110236220472,562,0.7763721292331647,905,0.0,0.0,0.0,0.0,,10,5,20,price_reversal_cs
"price_reversal_cs(k=10,n=10,rebal=20)",2569,10.53,2.3693755696354186,0.12229208688759496,0.23205743145448113,0.6138633265949291,0.7796937601704388,-0.3959891549578387,0.3088268589088393,1.991860078887687,0.49606299212598426,538,0.7525107045543014,893,0.0,0.0,0.0,0.0,,10,10,20,price_reversal_cs
"price_reversal_cs(k=10,n=20,rebal=20)",2569,10.53,1.096287449556431,0.07283009362778214,0.2373981872448217,0.4152870398252773,0.5283214304009994,-0.47031005608546883,0.15485548881086827,1.3475209221176563,0.49606299212598426,867,0.764966913195796,903,0.0,0.0,0.0,0.0,,10,20,20,price_reversal_cs
"price_reversal_cs(k=10,n=60,rebal=20)",2569,10.53,1.9201469876708828,0.10714240157775468,0.22146195946966885,0.5703070060379746,0.7919728174315271,-0.38652445061485696,0.2771943699999309,1.8505287884490225,0.4881889763779528,641,0.7706889840404827,630,0.0,0.0,0.0,0.0,,10,60,20,price_reversal_cs
"price_reversal_cs(k=20,n=5,rebal=5)",2569,10.53,0.4026437087662631,0.032658808668172945,0.2723071135243228,0.2542906801671961,0.343749774353708,-0.5517313451908796,0.059193317459377164,0.8251208898042987,0.4566929133858268,1048,0.9021019852082522,3547,0.0,0.0,0.0,0.0,,20,5,5,price_reversal_cs
"price_reversal_cs(k=20,n=10,rebal=5)",2569,10.53,0.9453760007157723,0.0652441314667418,0.26441563865972806,0.37198922757150016,0.48290342231848776,-0.48620481710303276,0.13419063154389885,1.2070284378869078,0.4881889763779528,888,0.9024133904242897,2521,0.0,0.0,0.0,0.0,,20,10,5,price_reversal_cs
"price_reversal_cs(k=20,n=20,rebal=5)",2569,10.53,1.6994214159614733,0.098908372716211,0.26103091223980773,0.4924976920891754,0.629235757932439,-0.49839721326044073,0.19845290078804229,1.5980535883422688,0.48031496062992124,580,0.9026858699883222,1671,0.0,0.0,0.0,0.0,,20,20,5,price_reversal_cs
"price_reversal_cs(k=20,n=60,rebal=5)",2569,10.53,1.8038444485642273,0.10287688883711876,0.25195041773504484,0.5143952372250353,0.722528827283212,-0.43190364291725636,0.23819407528550948,1.6691066128382936,0.5118110236220472,482,0.902608018684313,792,0.0,0.0,0.0,0.0,,20,60,5,price_reversal_cs
"price_reversal_cs(k=20,n=5,rebal=10)",2569,10.53,1.421992771068953,0.08764757339019424,0.27160439835418965,0.445527441117307,0.5825489586745825,-0.5119607756473525,0.17119978240396957,1.4456447967547947,0.4645669291338583,741,0.9026469443363176,1774,0.0,0.0,0.0,0.0,,20,5,10,price_reversal_cs
"price_reversal_cs(k=20,n=10,rebal=10)",2569,10.53,1.6397557049046299,0.09657800273540995,0.2676387776448839,0.47915900634716135,0.6081462756047208,-0.49372719424453004,0.19561005320597638,1.5547723000110016,0.48031496062992124,975,0.9025301673803036,1832,0.0,0.0,0.0,0.0,,20,10,10,price_reversal_cs
"price_reversal_cs(k=20,n=20,rebal=10)",2569,10.53,1.7687431424998783,0.10155803984906675,0.263748986309046,0.4992146892067355,0.6408712706816622,-0.4439348032327872,0.2287679161658621,1.6198488607242931,0.47244094488188976,534,0.9026858699883222,1295,0.0,0.0,0.0,0.0,,20,20,10,price_reversal_cs
"price_reversal_cs(k=20,n=60,rebal=10)",2569,10.53,1.6158532086078417,0.09563104439338499,0.2512783719465817,0.4890044664544705,0.6756546140941003,-0.4346366613508965,0.22002525994046068,1.5867187905348945,0.4409448818897638,856,0.902608018684313,665,0.0,0.0,0.0,0.0,,20,60,10,price_reversal_cs
"price_reversal_cs(k=20,n=5,rebal=20)",2569,10.53,1.7012780075863336,0.09898013525209204,0.2712397329186778,0.48393522186807286,0.6307688486536297,-0.491123612588115,0.2015381315723921,1.5702701357866595,0.48031496062992124,887,0.9026469443363176,912,0.0,0.0,0.0,0.0,,20,5,20,price_reversal_cs
"price_reversal_cs(k=20,n=10,rebal=20)",2569,10.53,3.174112685835005,0.14535551240454336,0.2588260835356427,0.6543745681809362,0.846720868866519,-0.4067455591275667,0.3573622603681724,2.12331071515381,0.5275590551181102,478,0.9025301673803036,946,0.0,0.0,0.0,0.0,,20,10,20,price_reversal_cs
"price_reversal_cs(k=20,n=20,rebal=20)",2569,10.53,1.3464724552360448,0.08438009863712859,0.26039877815177503,0.44187396800586626,0.576031022294751,-0.4755744723679082,0.1774277290725804,1.4337900288859684,0.4645669291338583,891,0.9026858699883222,948,0.0,0.0,0.0,0.0,,20,20,20,price_reversal_cs
"price_reversal_cs(k=20,n=60,rebal=20)",2569,10.53,2.170210061301286,0.11581613195201146,0.24907600462493115,0.5644518762251197,0.7871108604209012,-0.40803539145547885,0.283838447294708,1.8315300979821678,0.5039370078740157,481,0.9026858699883222,528,0.0,0.0,0.0,0.0,,20,60,20,price_reversal_cs
