strategy,family,n_days,years,total_return,cagr,vol,sharpe,sortino,max_dd,calmar,t_stat,pos_month_pct,longest_underwater_days,exposure,n_trades,win_rate,profit_factor,expectancy,avg_hold_days,top5_share,blocked,p_fast,p_slow,p_n1,p_n2,p_n3,p_sig,p_n,p_thresh,p_entry_n,p_exit_n,p_atr_mult,p_atr_n,p_vol_mult,p_k,p_mult,p_hi,p_lo,p_k_hi,p_k_lo,p_ma_n,p_rsi_hi,p_rsi_lo,p_rsi_n,p_dip
"vol_breakout(exit_n=10,n=40,vol_mult=3.0)",vol_breakout,2569,10.53,0.8474484181939932,0.06003123754351258,0.21289544818607736,0.3804542176142755,0.49582917379101077,-0.48625034033229686,0.12345747152071514,1.2344955873384211,0.4251968503937008,1067,0.6293888672635266,728,0.0,0.0,0.0,0.0,,71,,,,,,,40.0,,,10.0,,,3.0,,,,,,,,,,,
"vol_breakout(exit_n=20,n=40,vol_mult=3.0)",vol_breakout,2569,10.53,0.3986403841823709,0.032378512236883816,0.24444201298009574,0.25302835081912073,0.32811561368605835,-0.6276681311628718,0.05158540099351007,0.8210248910275242,0.41732283464566927,1121,0.7838847800700661,562,0.0,0.0,0.0,0.0,,96,,,,,,,40.0,,,20.0,,,3.0,,,,,,,,,,,
"boll_breakout(k=1.5,n=10)",boll_breakout,2569,10.53,-0.29558619898143024,-0.03273181313249818,0.2508240079568567,-0.007476256394095535,-0.010664247293340359,-0.6575490572122363,-0.04977851123575312,-0.024258912376360752,0.41732283464566927,2285,0.8604126119112495,3372,0.0,0.0,0.0,0.0,,180,,,,,,,10.0,,,,,,,1.5,,,,,,,,,,
"boll_breakout(k=2.0,n=10)",boll_breakout,2569,10.53,-0.14575236135009495,-0.014850991706417682,0.23953313251844766,0.05708915833884925,0.08010163297464427,-0.6304011229462246,-0.02355800325515049,0.1852425621566546,0.4330708661417323,2092,0.8139743090696768,2995,0.0,0.0,0.0,0.0,,152,,,,,,,10.0,,,,,,,2.0,,,,,,,,,,
"boll_breakout(k=2.5,n=10)",boll_breakout,2569,10.53,1.118648902435389,0.07391182292608423,0.17641119366801727,0.49237326914167706,0.6402405876488958,-0.33278673674024306,0.22209966553978427,1.5976498615006705,0.3858267716535433,1075,0.49182561307901906,1571,0.0,0.0,0.0,0.0,,65,,,,,,,10.0,,,,,,,2.5,,,,,,,,,,
"boll_breakout(k=1.5,n=20)",boll_breakout,2569,10.53,-0.05102208709938916,-0.0049616556278799795,0.2575041514442332,0.10939362300645306,0.1511025779171336,-0.6605591259118129,-0.0075112967685233055,0.3549597786857649,0.4015748031496063,1156,0.8655897236278708,1924,0.0,0.0,0.0,0.0,,170,,,,,,,20.0,,,,,,,1.5,,,,,,,,,,
"boll_breakout(k=2.0,n=20)",boll_breakout,2569,10.53,-0.06165188277099909,-0.006025665876323361,0.2566169267342832,0.10480373976045336,0.14235936821265202,-0.6459323620942163,-0.009328632887795226,0.34006655276986814,0.4330708661417323,1180,0.8415725963409887,1793,0.0,0.0,0.0,0.0,,157,,,,,,,20.0,,,,,,,2.0,,,,,,,,,,
"boll_breakout(k=2.5,n=20)",boll_breakout,2569,10.53,0.2998830455950512,0.025223300503141477,0.2447024382742197,0.2243774723119204,0.2931037139551611,-0.47801281860028755,0.05276699603370491,0.7280586904888634,0.3937007874015748,1048,0.7701440249124173,1511,0.0,0.0,0.0,0.0,,136,,,,,,,20.0,,,,,,,2.5,,,,,,,,,,
"boll_breakout(k=1.5,n=30)",boll_breakout,2569,10.53,-0.05304950696323252,-0.0051637589047429655,0.25999534658091983,0.11017884863351843,0.15111270222583806,-0.6550031876066191,-0.00788356301533636,0.3575076741401926,0.41732283464566927,1178,0.8645387310237446,1414,0.0,0.0,0.0,0.0,,177,,,,,,,30.0,,,,,,,1.5,,,,,,,,,,
"boll_breakout(k=2.0,n=30)",boll_breakout,2569,10.53,-0.2798997801136909,-0.030706316270059153,0.2570378913225186,0.007267834781022972,0.009950492904158628,-0.6727126352741891,-0.04564551735756182,0.023582627163234542,0.4251968503937008,1178,0.8427014402491242,1323,0.0,0.0,0.0,0.0,,162,,,,,,,30.0,,,,,,,2.0,,,,,,,,,,
"boll_breakout(k=2.5,n=30)",boll_breakout,2569,10.53,0.03152671016039865,0.002952480502252275,0.24714236244282042,0.13564203661654647,0.1812983692346089,-0.555160895141333,0.005318242923973655,0.44013047538479994,0.41732283464566927,1108,0.790424289606851,1166,0.0,0.0,0.0,0.0,,138,,,,,,,30.0,,,,,,,2.5,,,,,,,,,,
"boll_breakout(k=1.5,n=40)",boll_breakout,2569,10.53,0.265477398408539,0.02261457468135042,0.2607751493106207,0.21648368722799827,0.2903962364028744,-0.6059613454027819,0.03732016052330621,0.7024449834977649,0.4251968503937008,1178,0.866874270144025,1091,0.0,0.0,0.0,0.0,,171,,,,,,,40.0,,,,,,,1.5,,,,,,,,,,
"boll_breakout(k=2.0,n=40)",boll_breakout,2569,10.53,0.21842517081644353,0.01894104075221703,0.25863698063543983,0.20221733065636985,0.2690354792499167,-0.5739065306250035,0.03300370311449427,0.6561535943642437,0.4251968503937008,1146,0.844141689373297,1022,0.0,0.0,0.0,0.0,,161,,,,,,,40.0,,,,,,,2.0,,,,,,,,,,
"boll_breakout(k=2.5,n=40)",boll_breakout,2569,10.53,0.5973948573301835,0.045489828391304554,0.2530809744596494,0.3027755304111982,0.39379602259720203,-0.517051946891748,0.08797922271594981,0.9824442441209233,0.4251968503937008,1067,0.7937718956792527,921,0.0,0.0,0.0,0.0,,140,,,,,,,40.0,,,,,,,2.5,,,,,,,,,,
"boll_breakout(k=1.5,n=60)",boll_breakout,2569,10.53,1.3811868666516895,0.08589370037328892,0.2573296917487863,0.4493058204966593,0.5911365599252033,-0.5804420900636953,0.14797979306404763,1.457904859740428,0.49606299212598426,1119,0.8731413001167769,730,0.0,0.0,0.0,0.0,,164,,,,,,,60.0,,,,,,,1.5,,,,,,,,,,
"boll_breakout(k=2.0,n=60)",boll_breakout,2569,10.53,1.208140590080884,0.07814003506028877,0.2555320507942068,0.42256407916757693,0.5498099050954255,-0.6121825494928632,0.1276417224323375,1.3711334161866926,0.4881889763779528,1121,0.8494355780459323,676,0.0,0.0,0.0,0.0,,149,,,,,,,60.0,,,,,,,2.0,,,,,,,,,,
"boll_breakout(k=2.5,n=60)",boll_breakout,2569,10.53,1.572490334268421,0.09389294427917605,0.25457665980516486,0.48018880372024847,0.6237868369595414,-0.5952876596487761,0.15772701274300488,1.5581137804153997,0.47244094488188976,1109,0.8165434021019852,622,0.0,0.0,0.0,0.0,,121,,,,,,,60.0,,,,,,,2.5,,,,,,,,,,
"chandelier(atr_n=14,entry_n=10,mult=2.0)",chandelier,2569,10.53,-0.06834596538083204,-0.006701334969381301,0.23252610652943584,0.08731770783553011,0.12298623843662189,-0.6067186653391929,-0.011045209834833158,0.28332798015858496,0.3937007874015748,1217,0.8588166601790579,2352,0.0,0.0,0.0,0.0,,175,,,,,,,,,10.0,,,14.0,,,2.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=10,mult=2.5)",chandelier,2569,10.53,0.3251379717901699,0.02709871739932046,0.24494673073478923,0.2314571911573856,0.3189354469945056,-0.6175373027148708,0.0438819117164044,0.7510309201808587,0.4330708661417323,1134,0.8877384196185286,1520,0.0,0.0,0.0,0.0,,178,,,,,,,,,10.0,,,14.0,,,2.5,,,,,,,,,
"chandelier(atr_n=14,entry_n=10,mult=3.0)",chandelier,2569,10.53,1.245787264427372,0.07987253561031071,0.24924047192426427,0.43259852654785863,0.6027822191483385,-0.6357553868240384,0.12563406817411282,1.4036931314922974,0.4645669291338583,1178,0.9003503308680421,939,0.0,0.0,0.0,0.0,,209,,,,,,,,,10.0,,,14.0,,,3.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=10,mult=4.0)",chandelier,2569,10.53,1.0230488222099354,0.0692125636299541,0.2551079759779466,0.3893196973284912,0.550809378878561,-0.637276464205869,0.10860680963042017,1.2632622432989382,0.47244094488188976,1186,0.9026858699883222,322,0.0,0.0,0.0,0.0,,249,,,,,,,,,10.0,,,14.0,,,4.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=10,mult=2.0)",chandelier,2569,10.53,0.6336211309439315,0.04771898647484263,0.22850080776033063,0.3181959703926518,0.4452030222089169,-0.5913842562083166,0.08069032270286461,1.032480396253219,0.41732283464566927,1119,0.856325418450759,2403,0.0,0.0,0.0,0.0,,164,,,,,,,,,10.0,,,22.0,,,2.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=10,mult=2.5)",chandelier,2569,10.53,0.4791388595116659,0.037880160255119755,0.23731994060245626,0.27517516798911085,0.38300145024065363,-0.618752949978284,0.06122016914254584,0.8928867519404776,0.4645669291338583,1128,0.8841961852861034,1558,0.0,0.0,0.0,0.0,,172,,,,,,,,,10.0,,,22.0,,,2.5,,,,,,,,,
"chandelier(atr_n=22,entry_n=10,mult=3.0)",chandelier,2569,10.53,0.6927403428687113,0.05126253883116716,0.2413766286680697,0.3275704791472067,0.4456580229827082,-0.6408278542528428,0.07999424258943212,1.0628987466227675,0.4566929133858268,1178,0.8967302452316076,979,0.0,0.0,0.0,0.0,,199,,,,,,,,,10.0,,,22.0,,,3.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=10,mult=4.0)",chandelier,2569,10.53,1.2552281126546934,0.08030287974837402,0.25314382318183837,0.4312706869789738,0.6114666768116798,-0.6851045834599521,0.11721258576730591,1.39938456553984,0.49606299212598426,1183,0.9026858699883222,336,0.0,0.0,0.0,0.0,,246,,,,,,,,,10.0,,,22.0,,,4.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=20,mult=2.0)",chandelier,2569,10.53,0.4634201439081609,0.03682752331275596,0.22671598882445676,0.27297939024913453,0.36781886129925606,-0.5745844561522779,0.06409418653503539,0.8857619053616314,0.4094488188976378,1045,0.7956792526274815,2207,0.0,0.0,0.0,0.0,,132,,,,,,,,,20.0,,,14.0,,,2.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=20,mult=2.5)",chandelier,2569,10.53,-0.3017875932928168,-0.03354384016811851,0.2377773934030889,-0.024294565685075247,-0.032128867967022474,-0.6759404602425054,-0.049625436175375674,-0.07883086254792375,0.4015748031496063,2115,0.848034254573764,1678,0.0,0.0,0.0,0.0,,155,,,,,,,,,20.0,,,14.0,,,2.5,,,,,,,,,
"chandelier(atr_n=14,entry_n=20,mult=3.0)",chandelier,2569,10.53,0.2932839549727546,0.024727823201704746,0.2447463150844829,0.22242321728773948,0.29545831925132193,-0.5206764015785232,0.04749173023155639,0.7217175353848051,0.44881889763779526,1129,0.8772284935772674,1194,0.0,0.0,0.0,0.0,,171,,,,,,,,,20.0,,,14.0,,,3.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=20,mult=4.0)",chandelier,2569,10.53,0.4829180138720719,0.038131729201089426,0.2474330629924828,0.2751303196748889,0.3750028848651205,-0.649378996033632,0.058720299600072905,0.8927412283966627,0.4409448818897638,1178,0.900700661736084,695,0.0,0.0,0.0,0.0,,191,,,,,,,,,20.0,,,14.0,,,4.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=20,mult=2.0)",chandelier,2569,10.53,0.04395397223782971,0.004093899339652873,0.21907435870015002,0.12843787891759592,0.1683208551848853,-0.5937081114789988,0.0068954748309812955,0.4167544672395536,0.4251968503937008,1134,0.7845075905021409,2375,0.0,0.0,0.0,0.0,,129,,,,,,,,,20.0,,,22.0,,,2.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=20,mult=2.5)",chandelier,2569,10.53,0.04870888210148605,0.004527377822554968,0.2332046580387506,0.1362046079783645,0.18183967612753493,-0.6122741469177467,0.007394363857017759,0.4419559036007946,0.4251968503937008,1178,0.8376800311405216,1751,0.0,0.0,0.0,0.0,,153,,,,,,,,,20.0,,,22.0,,,2.5,,,,,,,,,
"chandelier(atr_n=22,entry_n=20,mult=3.0)",chandelier,2569,10.53,-0.04965703490547824,-0.004825800457806229,0.23901977372557487,0.09952458298503233,0.1318212452852668,-0.5419192585215971,-0.008905017457713963,0.32293677619650824,0.4566929133858268,1180,0.8699104710003892,1256,0.0,0.0,0.0,0.0,,166,,,,,,,,,20.0,,,22.0,,,3.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=20,mult=4.0)",chandelier,2569,10.53,0.8277421518135983,0.05895208740366442,0.2434338444505775,0.35716293137466365,0.4783893625291275,-0.6172328116365103,0.09551029415847294,1.1589201599807248,0.4409448818897638,1178,0.8998053717399767,671,0.0,0.0,0.0,0.0,,192,,,,,,,,,20.0,,,22.0,,,4.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=40,mult=2.0)",chandelier,2569,10.53,0.44372822766154507,0.03549427733309285,0.2169561112745411,0.2693554393118864,0.35137908117830113,-0.546136880679978,0.06499154074506015,0.8740029308684125,0.41732283464566927,1109,0.6807707279096925,1929,0.0,0.0,0.0,0.0,,110,,,,,,,,,40.0,,,14.0,,,2.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=40,mult=2.5)",chandelier,2569,10.53,-0.16813241386629085,-0.017331893556305378,0.23065056179777954,0.03984710956673257,0.05164632801399837,-0.5691428224240739,-0.030452626078083463,0.1292956646315706,0.3937007874015748,1180,0.7713117944725574,1477,0.0,0.0,0.0,0.0,,124,,,,,,,,,40.0,,,14.0,,,2.5,,,,,,,,,
"chandelier(atr_n=14,entry_n=40,mult=3.0)",chandelier,2569,10.53,0.21823865789957853,0.018926225299939814,0.2462220209039287,0.19946291691659299,0.26397640379926113,-0.5258830999467232,0.035989415331767104,0.6472160890087207,0.4330708661417323,1129,0.8297391981315687,1151,0.0,0.0,0.0,0.0,,140,,,,,,,,,40.0,,,14.0,,,3.0,,,,,,,,,
"chandelier(atr_n=14,entry_n=40,mult=4.0)",chandelier,2569,10.53,1.1215655581370902,0.07405215279713673,0.2549149342126809,0.4080266192922534,0.5370531215674871,-0.5825614760471631,0.12711474383716648,1.3239623526623259,0.4566929133858268,1146,0.8786687427014404,736,0.0,0.0,0.0,0.0,,161,,,,,,,,,40.0,,,14.0,,,4.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=40,mult=2.0)",chandelier,2569,10.53,0.1223088299552042,0.011019665543934076,0.2064628006065156,0.15649477948538545,0.20173403851487565,-0.5977254385966548,0.018435998925871628,0.507793331685643,0.41732283464566927,1178,0.6590112884390813,2069,0.0,0.0,0.0,0.0,,108,,,,,,,,,40.0,,,22.0,,,2.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=40,mult=2.5)",chandelier,2569,10.53,0.4280034844419438,0.034417758550594035,0.2245394496693631,0.26326057646045603,0.3421616339487402,-0.5088927870114572,0.0676326319198137,0.8542263560607917,0.4251968503937008,1081,0.7469832619696379,1552,0.0,0.0,0.0,0.0,,124,,,,,,,,,40.0,,,22.0,,,2.5,,,,,,,,,
"chandelier(atr_n=22,entry_n=40,mult=3.0)",chandelier,2569,10.53,-0.07890213255650746,-0.007775804890786331,0.23455738403715842,0.0843258927479238,0.10934506704397098,-0.524443279613974,-0.01482677954517761,0.27362015631858994,0.4094488188976378,1178,0.8163098481899572,1216,0.0,0.0,0.0,0.0,,135,,,,,,,,,40.0,,,22.0,,,3.0,,,,,,,,,
"chandelier(atr_n=22,entry_n=40,mult=4.0)",chandelier,2569,10.53,0.35717668054274854,0.029431888832136988,0.25145598511762335,0.24148195566193795,0.3110884489850152,-0.6501890956816108,0.04526666015720049,0.783559216548764,0.47244094488188976,1178,0.8761775009731412,774,0.0,0.0,0.0,0.0,,157,,,,,,,,,40.0,,,22.0,,,4.0,,,,,,,,,
"rsi_reversion(hi=50,lo=15,n=5)",rsi_reversion,2569,10.53,0.8281213972324268,0.05897295472359643,0.17075064656678932,0.4218844751176318,0.43748000159831507,-0.3408104925753267,0.17303738003477723,1.368928240998846,0.5984251968503937,759,0.49299338263915915,1567,0.0,0.0,0.0,0.0,,6,,,,,,,5.0,,,,,,,,,50.0,15.0,,,,,,,
"rsi_reversion(hi=55,lo=15,n=5)",rsi_reversion,2569,10.53,1.303403022939626,0.08247378005755812,0.17806146309666085,0.5348620556792857,0.5910571171385398,-0.3237807469052969,0.2547210754371414,1.7355172238891212,0.6220472440944882,644,0.5536006228104321,1486,0.0,0.0,0.0,0.0,,8,,,,,,,5.0,,,,,,,,,55.0,15.0,,,,,,,
"rsi_reversion(hi=70,lo=15,n=5)",rsi_reversion,2569,10.53,1.190757073536901,0.0773310063542525,0.19160789009049556,0.48481351960356267,0.6150831015071778,-0.4150667937115726,0.1863097880289343,1.5731200310661246,0.5354330708661418,974,0.7534059945504088,1045,0.0,0.0,0.0,0.0,,17,,,,,,,5.0,,,,,,,,,70.0,15.0,,,,,,,
"rsi_reversion(hi=50,lo=20,n=5)",rsi_reversion,2569,10.53,0.1456104026914531,0.012994870400206748,0.1961930382615517,0.16468944582552864,0.18643989609486641,-0.423795183271621,0.03066309130719404,0.5343833363912129,0.5354330708661418,1107,0.6473725184896847,2126,0.0,0.0,0.0,0.0,,16,,,,,,,5.0,,,,,,,,,50.0,20.0,,,,,,,
"rsi_reversion(hi=55,lo=20,n=5)",rsi_reversion,2569,10.53,0.45963370424052763,0.03657242753405909,0.2004511419156143,0.2800709472454348,0.3301174922060274,-0.4180084646626121,0.08749207402672542,0.9087725474151973,0.5511811023622047,944,0.6970805760996497,1903,0.0,0.0,0.0,0.0,,18,,,,,,,5.0,,,,,,,,,55.0,20.0,,,,,,,
"rsi_reversion(hi=70,lo=20,n=5)",rsi_reversion,2569,10.53,0.08251537375014428,0.0075590302091883554,0.20971286878865295,0.14123118190049389,0.18126634474100814,-0.48266925616389666,0.015660890169937793,0.45826610083086017,0.49606299212598426,1119,0.8240949785908913,1137,0.0,0.0,0.0,0.0,,30,,,,,,,5.0,,,,,,,,,70.0,20.0,,,,,,,
"rsi_reversion(hi=50,lo=25,n=5)",rsi_reversion,2569,10.53,0.028033568835905243,0.002629401910144047,0.20956225195429334,0.11818858988890908,0.1376307553554624,-0.5461821923827206,0.004814148001920893,0.3834976350282783,0.5118110236220472,1119,0.7416115219929933,2578,0.0,0.0,0.0,0.0,,23,,,,,,,5.0,,,,,,,,,50.0,25.0,,,,,,,
"rsi_reversion(hi=55,lo=25,n=5)",rsi_reversion,2569,10.53,0.43866140471406423,0.03514856537439792,0.21463898872288542,0.26899347242987764,0.3271369500561741,-0.4432015039285444,0.07930606070340587,0.8728284228779255,0.5275590551181102,932,0.7838458544180615,2244,0.0,0.0,0.0,0.0,,26,,,,,,,5.0,,,,,,,,,55.0,25.0,,,,,,,
"rsi_reversion(hi=70,lo=25,n=5)",rsi_reversion,2569,10.53,0.43915552090875476,0.03518232762697626,0.22229077222642796,0.2670006633168713,0.3541003574624911,-0.5192102567657993,0.06776123385183044,0.8663621676952629,0.48031496062992124,1092,0.8683534449202025,1231,0.0,0.0,0.0,0.0,,42,,,,,,,5.0,,,,,,,,,70.0,25.0,,,,,,,
"rsi_reversion(hi=50,lo=30,n=5)",rsi_reversion,2569,10.53,0.09139728243877587,0.008341308697385807,0.22383821973975088,0.14965687706909883,0.18579992050631092,-0.5306559220623117,0.01571886480597184,0.48560574650787836,0.48031496062992124,1057,0.8073958738808875,2907,0.0,0.0,0.0,0.0,,26,,,,,,,5.0,,,,,,,,,50.0,30.0,,,,,,,
"rsi_reversion(hi=55,lo=30,n=5)",rsi_reversion,2569,10.53,0.6134987944671668,0.04648636260379124,0.2280466155828519,0.31385266967871245,0.3970653929201522,-0.5181799487587162,0.0897108479692197,1.0183872798738967,0.49606299212598426,934,0.8372129233164655,2452,0.0,0.0,0.0,0.0,,33,,,,,,,5.0,,,,,,,,,55.0,30.0,,,,,,,
"rsi_reversion(hi=70,lo=30,n=5)",rsi_reversion,2569,10.53,0.63318988131619,0.0476927140709813,0.23291760376256837,0.31684188032311345,0.42482893640335134,-0.5433679530178088,0.08777240874457345,1.0280866528320365,0.4881889763779528,1061,0.8836123005060335,1258,0.0,0.0,0.0,0.0,,55,,,,,,,5.0,,,,,,,,,70.0,30.0,,,,,,,
"rsi_reversion(hi=50,lo=15,n=9)",rsi_reversion,2569,10.53,1.6150876654858597,0.09560058621953216,0.09288545215458503,1.0291297230341865,1.0857298556323536,-0.1906783039129507,0.5013710750394348,3.3393140174689036,0.5118110236220472,254,0.1721681588166602,312,0.0,0.0,0.0,0.0,,3,,,,,,,9.0,,,,,,,,,50.0,15.0,,,,,,,
"rsi_reversion(hi=55,lo=15,n=9)",rsi_reversion,2569,10.53,1.3850564461342265,0.08606118084622327,0.10013685415781816,0.8742812961373165,0.9678400072635376,-0.20825354614857539,0.4132519346624917,2.8368627608914565,0.5118110236220472,345,0.220358115998443,309,0.0,0.0,0.0,0.0,,3,,,,,,,9.0,,,,,,,,,55.0,15.0,,,,,,,
"rsi_reversion(hi=70,lo=15,n=9)",rsi_reversion,2569,10.53,1.2654502904579572,0.08076700487938471,0.1533498882220572,0.5829837747383899,0.717713446994194,-0.3511866793268358,0.22998311050464987,1.8916622922921544,0.5984251968503937,478,0.48038147138964576,264,0.0,0.0,0.0,0.0,,8,,,,,,,9.0,,,,,,,,,70.0,15.0,,,,,,,
"rsi_reversion(hi=50,lo=20,n=9)",rsi_reversion,2569,10.53,1.647411855709008,0.09687968007400816,0.14289716220354123,0.7185124249998983,0.8075734890294208,-0.30718560402751105,0.31537832113164965,2.3314248523050685,0.5905511811023622,398,0.3994161152199299,745,0.0,0.0,0.0,0.0,,3,,,,,,,9.0,,,,,,,,,50.0,20.0,,,,,,,
"rsi_reversion(hi=55,lo=20,n=9)",rsi_reversion,2569,10.53,1.2106828235558096,0.07825786711660321,0.15072031155446705,0.5752604749266349,0.6751734999275748,-0.3352184589387991,0.2334533347726259,1.866601774900362,0.5196850393700787,443,0.4773452705332814,686,0.0,0.0,0.0,0.0,,4,,,,,,,9.0,,,,,,,,,55.0,20.0,,,,,,,
"rsi_reversion(hi=70,lo=20,n=9)",rsi_reversion,2569,10.53,0.5256299900885377,0.04093532794390908,0.19259909611927103,0.3043902726106483,0.40854364270792337,-0.4450358481911758,0.09198209112881246,0.9876837500262864,0.48031496062992124,817,0.764383028415726,412,0.0,0.0,0.0,0.0,,17,,,,,,,9.0,,,,,,,,,70.0,20.0,,,,,,,
"rsi_reversion(hi=50,lo=25,n=9)",rsi_reversion,2569,10.53,0.910341304907794,0.06340702118605335,0.17752384684535877,0.4353591093153035,0.5081514684663959,-0.36256966966516335,0.174882309500986,1.4126506540721846,0.5590551181102362,935,0.5931490852471779,1142,0.0,0.0,0.0,0.0,,6,,,,,,,9.0,,,,,,,,,50.0,25.0,,,,,,,
"rsi_reversion(hi=55,lo=25,n=9)",rsi_reversion,2569,10.53,0.6600488147778578,0.04931714515261243,0.18733122350389847,0.35099753795675326,0.42076659589697407,-0.42905254362837364,0.11494430200914683,1.1389147280095846,0.5433070866141733,1087,0.6734527053328143,1015,0.0,0.0,0.0,0.0,,10,,,,,,,9.0,,,,,,,,,55.0,25.0,,,,,,,
"rsi_reversion(hi=70,lo=25,n=9)",rsi_reversion,2569,10.53,0.3866632403378527,0.03153556438354843,0.2101462211897458,0.25250061642035027,0.3544895202588861,-0.43788645882784405,0.07201767432581582,0.8193125015824705,0.4645669291338583,797,0.8337096146360452,475,0.0,0.0,0.0,0.0,,33,,,,,,,9.0,,,,,,,,,70.0,25.0,,,,,,,
"rsi_reversion(hi=50,lo=30,n=9)",rsi_reversion,2569,10.53,0.21962328817758925,0.019036163000445194,0.2007363501442842,0.19471791914628625,0.23773107789993683,-0.4960727422801381,0.03837373307984588,0.6318195484049492,0.5275590551181102,1184,0.7276372129233165,1482,0.0,0.0,0.0,0.0,,19,,,,,,,9.0,,,,,,,,,50.0,30.0,,,,,,,
"rsi_reversion(hi=55,lo=30,n=9)",rsi_reversion,2569,10.53,0.10355686391080465,0.009402978405299356,0.20656098068136355,0.14928841813589472,0.18456932578827087,-0.509202268193961,0.018466096859014097,0.48441017314820267,0.49606299212598426,1119,0.7801868431296224,1213,0.0,0.0,0.0,0.0,,24,,,,,,,9.0,,,,,,,,,55.0,30.0,,,,,,,
"rsi_reversion(hi=70,lo=30,n=9)",rsi_reversion,2569,10.53,0.6654174614915298,0.0496389864244593,0.2248396946664333,0.32778265753889047,0.4506676733383882,-0.42732316707951656,0.11616263813570034,1.063587221808835,0.44881889763779526,664,0.8624756714674972,513,0.0,0.0,0.0,0.0,,62,,,,,,,9.0,,,,,,,,,70.0,30.0,,,,,,,
"rsi_reversion(hi=50,lo=15,n=14)",rsi_reversion,2569,10.53,0.3464431962419634,0.02865584373066099,0.054189484776254834,0.5476608094659812,0.6054215144162934,-0.13648659101161453,0.20995354575324163,1.7770465442162398,0.1889763779527559,1381,0.0391592059166991,37,0.0,0.0,0.0,0.0,,0,,,,,,,14.0,,,,,,,,,50.0,15.0,,,,,,,
"rsi_reversion(hi=55,lo=15,n=14)",rsi_reversion,2569,10.53,0.26990544109534387,0.022953893879968712,0.057843260934550576,0.42078126235202024,0.3887947328948749,-0.18693200057000559,0.12279274714856825,1.3653485427645013,0.2204724409448819,1384,0.053328143246399375,38,0.0,0.0,0.0,0.0,,0,,,,,,,14.0,,,,,,,,,55.0,15.0,,,,,,,
"rsi_reversion(hi=70,lo=15,n=14)",rsi_reversion,2569,10.53,0.28554001905778725,0.024143461503094876,0.09408433890574192,0.30037013994728523,0.29579391871256266,-0.2354016048853662,0.10256285854487715,0.9746392474194882,0.3464566929133858,1396,0.16196963799143635,50,0.0,0.0,0.0,0.0,,1,,,,,,,14.0,,,,,,,,,70.0,15.0,,,,,,,
"rsi_reversion(hi=50,lo=20,n=14)",rsi_reversion,2569,10.53,0.7938780862643766,0.05707279125934561,0.08566752505939747,0.6904292409924612,0.7655823579625446,-0.1562071037850401,0.36536617014476297,2.2403007035100018,0.3779527559055118,953,0.1688984040482678,193,0.0,0.0,0.0,0.0,,2,,,,,,,14.0,,,,,,,,,50.0,20.0,,,,,,,
"rsi_reversion(hi=55,lo=20,n=14)",rsi_reversion,2569,10.53,0.774369543002053,0.055975531898851516,0.10050520459511142,0.5919153140334545,0.6685535695308955,-0.19486550908936284,0.28725212666127514,1.9206432979885493,0.4251968503937008,959,0.23008952899961072,191,0.0,0.0,0.0,0.0,,1,,,,,,,14.0,,,,,,,,,55.0,20.0,,,,,,,
"rsi_reversion(hi=70,lo=20,n=14)",rsi_reversion,2569,10.53,1.0074284322421057,0.06842570359166733,0.1678813995108567,0.4778241526136843,0.5755301328375634,-0.41368181986838604,0.165406600689963,1.5504409745389043,0.47244094488188976,1126,0.5335149863760218,159,0.0,0.0,0.0,0.0,,6,,,,,,,14.0,,,,,,,,,70.0,20.0,,,,,,,
"rsi_reversion(hi=50,lo=25,n=14)",rsi_reversion,2569,10.53,1.0557668768134594,0.07084303583732443,0.13773917069652944,0.5657523011148434,0.6426759529095982,-0.31213991317853174,0.22695923477368626,1.8357497089463877,0.5196850393700787,413,0.39575710393149083,480,0.0,0.0,0.0,0.0,,5,,,,,,,14.0,,,,,,,,,50.0,25.0,,,,,,,
"rsi_reversion(hi=55,lo=25,n=14)",rsi_reversion,2569,10.53,1.392463266111251,0.08638107301599729,0.15499815130080796,0.6119788926567123,0.7441213774017753,-0.34454063255068024,0.2507137471029373,1.9857454788289808,0.5118110236220472,461,0.49536784741144413,447,0.0,0.0,0.0,0.0,,5,,,,,,,14.0,,,,,,,,,55.0,25.0,,,,,,,
